,AlgName,Acc,Recall,Precision,F1,Set
217,IF,0.5438442600350871,0.4078914300075396,0.0043492708338916195,0.008606769279720003,Test
218,LOF,0.9950194083668734,0.00013403029084573114,0.00510204081632653,0.0002611989029646075,Train
219,LOF,0.01381768849567023,0.9653179190751445,0.004729998485316809,0.009413869588127888,Test
220,KNN,0.9999967468376009,0.9998659697091543,0.9994640943193998,0.9996649916247906,Train
221,KNN,0.9923213375073505,0.0,0.0,0.0,Test
222,IF,0.8962168438298508,0.09903694121029179,0.004812897727669622,0.009179690102189003,Train
223,IF,0.6084882615763153,0.4656907593778591,0.005779034254118555,0.011416395648760793,Test
224,LOF,0.9949104833994119,0.0002874802357337933,0.005865102639296188,0.0005480953685941353,Train
225,LOF,0.008173149521669228,1.0,0.004870533162961222,0.009693852097803251,Test
226,KNN,0.9999965111621877,0.9995687796463993,0.9997124784358827,0.9996406238769497,Train
227,KNN,0.8675174766164204,0.1161939615736505,0.00438074541660199,0.008443166519853076,Test
228,IF,0.8971249055793267,0.17250807854834702,0.008399750670225062,0.016019481905949023,Train
229,IF,0.4958686221854989,0.5116279069767442,0.004925451340923165,0.009756972130350882,Test
230,LOF,0.9951112414297402,0.0,0.0,0.0,Train
231,LOF,0.013167565801799551,0.9539831766452251,0.004671912067248394,0.009298287918977573,Test
232,KNN,1.0,1.0,1.0,1.0,Train
233,KNN,0.9909109688080975,0.0,0.0,0.0,Test
234,IF,0.8974083205907674,0.23222808339613163,0.011274115265481329,0.02150425084028238,Train
235,IF,0.5031636103588925,0.4446031422158743,0.004348728510814943,0.008613209952427729,Test
236,LOF,0.9950523481683629,0.00025119316754584274,0.012738853503184714,0.0004926715112698608,Train
237,LOF,0.025743705960543022,0.9685778412568864,0.004803644576850218,0.009559877113186972,Test
238,KNN,0.9999987806156915,0.9997488068324542,1.0,0.9998743876397438,Train
239,KNN,0.9043597205246403,0.08059579677616813,0.004272672204915196,0.00811513215338627,Test
240,IF,0.8963961945332662,0.12041813738799892,0.005850306036302237,0.011158495930356895,Train
241,IF,0.4814448558276023,0.3506407423773752,0.0032916706421143023,0.006522114365090456,Test
242,LOF,0.9951080667142921,0.0,0.0,0.0,Train
243,LOF,0.007530385389271909,1.0,0.004867394158911923,0.009687634780877731,Test
244,KNN,1.0,1.0,1.0,1.0,Train
245,KNN,0.9909347931476817,0.0,0.0,0.0,Test
246,IF,0.896615077728153,0.13456593608424147,0.006542990843384971,0.01247920605451562,Train
247,IF,0.3752444468587344,0.5424720244150559,0.004212243350362671,0.00835957539784407,Test
248,LOF,0.9948371435602192,0.00036733194563487204,0.005714285714285714,0.0006902899217671422,Train
249,LOF,0.009940838921865895,1.0,0.004879186769114698,0.009710991795545588,Test
250,KNN,0.9999970280586923,0.9996326680543651,0.9997550820475141,0.999693871303496,Train
251,KNN,0.8338205809440093,0.1363173957273652,0.004068496478017975,0.007901176331849408,Test
252,IF,0.8968143130225311,0.16399611556202962,0.007967070229340756,0.015195910264269367,Train
253,IF,0.5609565387372125,0.5354213273676361,0.005915356033580768,0.011701434159061278,Test
254,LOF,0.9951138107326455,0.0,0.0,0.0,Train
255,LOF,0.006173241724163728,1.0,0.004860779682110084,0.009674533587922104,Test
256,KNN,0.9999994107345312,1.0,0.9998786260468503,0.9999393093402925,Train
257,KNN,0.988245983652252,0.0,0.0,0.0,Test
258,IF,0.8966143403762734,0.14500057267208796,0.007043154621166182,0.013433786078098474,Train
259,IF,0.46882029045028867,0.4436792916871618,0.004058894468743812,0.008044198500853915,Test
260,LOF,0.9951133835134934,0.0,0.0,0.0,Train
261,LOF,0.007426014450880854,1.0,0.004866884834614491,0.009686625976166994,Test
262,KNN,0.9999994440076816,1.0,0.999885478699038,0.9999427360705491,Train
263,KNN,0.9897826637185468,0.061239547466797835,0.049899799599198394,0.05499116607773851,Test
264,IF,0.8964896578809057,0.10875045012603529,0.0052944063953624275,0.010097238862110279,Train
265,IF,0.511325110099766,0.44279145252907764,0.004403579892560182,0.008720434689963774,Test
266,LOF,0.9948968235377751,0.00024006721882126995,0.004640371229698376,0.0004565167769915544,Train
267,LOF,0.08582660829693979,0.9978360833107925,0.005270760495442914,0.010486131245771723,Test
268,KNN,0.9999976692503028,0.9997599327811787,0.9997599327811787,0.9997599327811787,Train
269,KNN,0.9921544889453795,0.0,0.0,0.0,Test
270,IF,0.8967209564282953,0.15380510193190308,0.007472399827839227,0.014252368801060273,Train
271,IF,0.6988310312614686,0.3606099656357388,0.00583870025455203,0.011491342139483952,Test
272,LOF,0.9951192063891765,0.0,0.0,0.0,Train
273,LOF,0.0065246221599439495,1.0,0.004862490522529748,0.00967792223989025,Test
274,KNN,1.0,1.0,1.0,1.0,Train
275,KNN,0.9913140576518867,0.0,0.0,0.0,Test
276,IF,0.895918852194018,0.07404137235116044,0.003596196730953023,0.006859239524176775,Train
277,IF,0.4965598859364342,0.4878499735868991,0.004705145090167087,0.009320398148031338,Test
278,LOF,0.9950531727293211,0.0002522704339051463,0.012903225806451613,0.0004948657676605221,Train
279,LOF,0.006849455582396053,1.0,0.004864073179505627,0.009681056989360044,Test
280,KNN,0.9999981630793647,0.9997477295660948,0.9998738488709474,0.9998107852412489,Train
281,KNN,0.9928453833489761,0.0,0.0,0.0,Test
282,IF,0.8969008028706206,0.17966991747936983,0.008722783035188569,0.016637817748163416,Train
283,IF,0.5264869233128354,0.4791330412727692,0.004914086259004034,0.009728396102087297,Test
284,LOF,0.9951128558838739,0.0,0.0,0.0,Train
285,LOF,0.025580296880981217,0.9640304357851049,0.004780509334055955,0.009513840692660395,Test
286,KNN,0.9999993930521466,1.0,0.9998749843730467,0.9999374882790523,Train
287,KNN,0.9889469925746176,0.0,0.0,0.0,Test
288,IF,0.8964289088890464,0.12141119221411192,0.005899914279802548,0.011252995066948556,Train
289,IF,0.5614697073930203,0.43899840170484816,0.004866122574320573,0.009625549760237368,Test
290,LOF,0.9951125599414169,0.0,0.0,0.0,Train
291,LOF,0.007749662495926675,1.0,0.004868464566163263,0.009689754903921977,Test
292,KNN,1.0,1.0,1.0,1.0,Train
293,KNN,0.9917266242868449,0.0,0.0,0.0,Test
294,IF,0.8967762524830027,0.154230721159855,0.007496916786653787,0.014298791439264897,Train
295,IF,0.5037937225694906,0.45821917808219176,0.004486410000201184,0.008885819215418027,Test
296,LOF,0.9951128681730318,0.0,0.0,0.0,Train
297,LOF,0.00708981690827681,1.0,0.004865244933980404,0.009683377862869663,Test
298,KNN,1.0,1.0,1.0,1.0,Train
299,KNN,0.9454847719111584,0.0,0.0,0.0,Test
300,IF,0.8967549966314844,0.1519200538962497,0.007384685918883073,0.0140847269717837,Train
301,IF,0.6024475829558237,0.28030119018702937,0.0034411192881594484,0.0067987733928766055,Test
302,LOF,0.9949276041678022,0.00022456770716370987,0.0049504950495049506,0.0004296455424274974,Train
303,LOF,0.008741873029423348,1.0,0.004873313960026278,0.00969935989407743,Test
304,KNN,0.9999989098654992,0.9997754322928363,1.0,0.9998877035373386,Train
305,KNN,0.991355992557499,0.0,0.0,0.0,Test
306,IF,0.8964980808308873,0.13430232558139535,0.006522696725662717,0.012441160313237177,Train
307,IF,0.6297051097170046,0.4105960264900662,0.005395342476822715,0.010650731470886875,Test
308,LOF,0.995006209076541,0.00023255813953488373,0.00796812749003984,0.0004519263360072308,Train
309,LOF,0.007549071837312048,1.0,0.0048674853589770455,0.00968781541824531,Test
310,KNN,0.9999983066154888,0.9997674418604651,0.9998837074078382,0.9998255712541427,Train
311,KNN,0.990167262172663,0.0,0.0,0.0,Test
312,IF,0.8970629489969819,0.16494100650132434,0.008032222697771497,0.01531847329609938,Train
313,IF,0.45804423105521447,0.5301969365426696,0.004746475893465809,0.009408722192236155,Test
314,LOF,0.9951158245647667,0.0,0.0,0.0,Train
315,LOF,0.006493382337320218,1.0,0.0048623383698079645,0.009677620872319994,Test
316,KNN,1.0,1.0,1.0,1.0,Train
317,KNN,0.9912483269953899,0.0,0.0,0.0,Test
318,IF,0.8971482039067998,0.1959913586173788,0.009523642895467376,0.018164627363737487,Train
319,IF,0.5759984884599733,0.4784431137724551,0.00548037285740742,0.010836616642818877,Test
