,Error,Stock,Method,iSimul
1637,0.29646894952424996,S17,PCA,20
1638,0.3014665447333006,S18,PCA,20
1639,0.29526505626756994,S19,PCA,20
1640,0.1477191380849792,S0,Linear,20
1641,0.04126107369044381,S1,Linear,20
1642,0.13592484394513032,S2,Linear,20
1643,0.21177255936909178,S3,Linear,20
1644,0.11382801252148975,S4,Linear,20
1645,0.15422491192034846,S5,Linear,20
1646,0.06679182374285138,S6,Linear,20
1647,0.08470621120550148,S7,Linear,20
1648,0.09270205248351997,S8,Linear,20
1649,0.07944146149243986,S9,Linear,20
1650,0.04102240784689388,S10,Linear,20
1651,0.0837898814730245,S11,Linear,20
1652,0.14579741195891974,S12,Linear,20
1653,0.029014377185721803,S13,Linear,20
1654,0.01915469657497368,S14,Linear,20
1655,0.1535773247658001,S15,Linear,20
1656,0.10418757734069467,S16,Linear,20
1657,0.031172665523091975,S17,Linear,20
1658,0.09209703389449979,S18,Linear,20
1659,0.01665690817613775,S19,Linear,20
1660,2.21966031330268,S0,Ano,20
1661,1.764472637882102,S1,Ano,20
1662,1.9599531726542063,S2,Ano,20
1663,2.478237378663737,S3,Ano,20
1664,2.683996587444831,S4,Ano,20
1665,3.2025019162726025,S5,Ano,20
1666,2.9469531776221216,S6,Ano,20
1667,1.8111849924970362,S7,Ano,20
1668,2.8881809092294892,S8,Ano,20
1669,2.7677622351204207,S9,Ano,20
1670,3.052745165524327,S10,Ano,20
1671,2.8381904290301376,S11,Ano,20
1672,1.8915480109655805,S12,Ano,20
1673,1.0279093411126161,S13,Ano,20
1674,2.8797619934923664,S14,Ano,20
1675,2.5871233382030483,S15,Ano,20
1676,2.64586891229569,S16,Ano,20
1677,2.898885578158886,S17,Ano,20
1678,2.203739837671395,S18,Ano,20
1679,2.8090060493975573,S19,Ano,20
1680,0.24368181096863684,S0,BF,21
1681,0.027451528938855527,S1,BF,21
1682,0.1391029605316529,S2,BF,21
1683,0.32399054608296396,S3,BF,21
1684,0.1139150885265491,S4,BF,21
1685,0.20339055508286763,S5,BF,21
1686,0.11819131746430755,S6,BF,21
1687,0.07227163177652025,S7,BF,21
1688,0.07609386100218203,S8,BF,21
1689,0.06785975474784733,S9,BF,21
1690,0.032245729034154416,S10,BF,21
1691,0.13305142459090635,S11,BF,21
1692,0.0917789257895661,S12,BF,21
1693,0.039342042030847756,S13,BF,21
1694,0.07903821834030693,S14,BF,21
1695,0.23725440194405775,S15,BF,21
1696,0.2655253500004747,S16,BF,21
1697,0.056393737604098965,S17,BF,21
1698,0.1734581812433379,S18,BF,21
1699,0.04809450014838205,S19,BF,21
1700,0.4398407736678935,S0,PCA,21
1701,0.1777178842004543,S1,PCA,21
1702,0.3975958476284339,S2,PCA,21
1703,0.223313718957663,S3,PCA,21
1704,0.3270433729410757,S4,PCA,21
1705,0.37774205633285496,S5,PCA,21
1706,0.38380751717783784,S6,PCA,21
1707,0.24847958749746255,S7,PCA,21
1708,0.3141460938171955,S8,PCA,21
1709,0.2617461729580528,S9,PCA,21
1710,0.29350987084662505,S10,PCA,21
1711,0.38052354908424174,S11,PCA,21
1712,0.0666913837415683,S12,PCA,21
1713,0.44624406684403684,S13,PCA,21
1714,0.21032602946397885,S14,PCA,21
1715,0.22615478280288692,S15,PCA,21
1716,0.37113637063060434,S16,PCA,21
1717,0.19174357114569368,S17,PCA,21
1718,0.3040260950583904,S18,PCA,21
1719,0.22664356411755682,S19,PCA,21
1720,0.18372585199382288,S0,Linear,21
1721,0.029513254501710443,S1,Linear,21
1722,0.192992725838865,S2,Linear,21
1723,0.157415304950614,S3,Linear,21
1724,0.11363116067059097,S4,Linear,21
1725,0.17508535663209732,S5,Linear,21
1726,0.11343866751668044,S6,Linear,21
1727,0.06196208204800961,S7,Linear,21
1728,0.0349099760189053,S8,Linear,21
1729,0.05358847047612579,S9,Linear,21
1730,0.04078348490624288,S10,Linear,21
1731,0.11900682921781458,S11,Linear,21
1732,0.06355062339090763,S12,Linear,21
1733,0.023234570089081204,S13,Linear,21
1734,0.042843923893042764,S14,Linear,21
1735,0.16604317239770375,S15,Linear,21
1736,0.19502681301846597,S16,Linear,21
1737,0.04047328696874201,S17,Linear,21
1738,0.13165624888484287,S18,Linear,21
1739,0.026787085868095806,S19,Linear,21
1740,2.330848361649907,S0,Ano,21
1741,2.0048541398915996,S1,Ano,21
1742,2.4438517500025463,S2,Ano,21
1743,2.819135078396284,S3,Ano,21
1744,1.584935383818615,S4,Ano,21
1745,2.278007447073412,S5,Ano,21
1746,2.3145391586167627,S6,Ano,21
1747,2.5208975424757423,S7,Ano,21
1748,2.9325737413625976,S8,Ano,21
1749,2.906652917898523,S9,Ano,21
1750,2.6207285765255937,S10,Ano,21
1751,3.305597528228968,S11,Ano,21
1752,1.5759853710916143,S12,Ano,21
1753,3.5249405131758813,S13,Ano,21
1754,2.1153202725818594,S14,Ano,21
1755,2.219288124210255,S15,Ano,21
1756,2.773948389047368,S16,Ano,21
1757,2.129872838188432,S17,Ano,21
1758,2.7996707447278397,S18,Ano,21
1759,2.601158990971551,S19,Ano,21
1760,0.0504397055212992,S0,BF,22
1761,0.031993697416653644,S1,BF,22
1762,0.15407580641810836,S2,BF,22
1763,0.1779855855670915,S3,BF,22
1764,0.1589128152124545,S4,BF,22
1765,0.2451042521578259,S5,BF,22
1766,0.20994048551910013,S6,BF,22
1767,0.09508299406513424,S7,BF,22
1768,0.13247546510650227,S8,BF,22
1769,0.16402983764578416,S9,BF,22
1770,0.09449648118017928,S10,BF,22
1771,0.04901720679145321,S11,BF,22
1772,0.22493278276013443,S12,BF,22
1773,0.01301970389053461,S13,BF,22
1774,0.08128528141007217,S14,BF,22
1775,0.20280142299827628,S15,BF,22
1776,0.2272629082317474,S16,BF,22
1777,0.03870260041418475,S17,BF,22
1778,0.15425812646620563,S18,BF,22
1779,0.05125733394612888,S19,BF,22
1780,0.31711612104997133,S0,PCA,22
1781,0.0839176788445145,S1,PCA,22
1782,0.24513699017038917,S2,PCA,22
1783,0.1534892425966083,S3,PCA,22
1784,0.36544537695918566,S4,PCA,22
1785,0.19473055733985112,S5,PCA,22
1786,0.42531680491392737,S6,PCA,22
1787,0.3970812865257317,S7,PCA,22
1788,0.2445496960439393,S8,PCA,22
1789,0.14810481465357028,S9,PCA,22
1790,0.1744109747226145,S10,PCA,22
1791,0.30920545906764196,S11,PCA,22
1792,0.2610101612742918,S12,PCA,22
1793,0.15614175080530968,S13,PCA,22
1794,0.4279749680028165,S14,PCA,22
1795,0.463443235309634,S15,PCA,22
1796,0.4143409838414738,S16,PCA,22
1797,0.3033816706746727,S17,PCA,22
1798,0.30653190433569394,S18,PCA,22
1799,0.13289792386842614,S19,PCA,22
1800,0.11557936556497585,S0,Linear,22
1801,0.020873245783302102,S1,Linear,22
1802,0.1261641813829104,S2,Linear,22
1803,0.13078117074191092,S3,Linear,22
1804,0.13160010148522938,S4,Linear,22
1805,0.074431240332222,S5,Linear,22
1806,0.1491753328438162,S6,Linear,22
1807,0.05341556282394707,S7,Linear,22
1808,0.1177001059751267,S8,Linear,22
1809,0.10617916377450815,S9,Linear,22
1810,0.08680517538911933,S10,Linear,22
1811,0.06948020310235054,S11,Linear,22
1812,0.14645797779237846,S12,Linear,22
1813,0.018256385252947756,S13,Linear,22
1814,0.04975528137363855,S14,Linear,22
1815,0.1616979211143438,S15,Linear,22
1816,0.175602839739275,S16,Linear,22
1817,0.029966153552650726,S17,Linear,22
1818,0.0881890125465274,S18,Linear,22
1819,0.028823737343857687,S19,Linear,22
1820,2.9490712158515056,S0,Ano,22
1821,0.9198337343767723,S1,Ano,22
1822,2.3645370772695142,S2,Ano,22
1823,2.1533735577097675,S3,Ano,22
1824,3.687634476996835,S4,Ano,22
1825,2.182850179921935,S5,Ano,22
1826,2.7895194284752427,S6,Ano,22
1827,3.0159944459604855,S7,Ano,22
1828,2.8198075180446818,S8,Ano,22
1829,2.0652364382570996,S9,Ano,22
1830,2.031963398101174,S10,Ano,22
1831,3.009916354261729,S11,Ano,22
1832,2.203639504283129,S12,Ano,22
1833,1.999679425449392,S13,Ano,22
1834,3.0780226217926736,S14,Ano,22
1835,2.6173374269039478,S15,Ano,22
1836,2.2717828339537776,S16,Ano,22
1837,3.0165043394157145,S17,Ano,22
1838,2.400461356367607,S18,Ano,22
1839,1.2041817304780607,S19,Ano,22
1840,0.20247757698146218,S0,BF,23
1841,0.029793996123139967,S1,BF,23
1842,0.2273218234239908,S2,BF,23
1843,0.26890794916476785,S3,BF,23
1844,0.2763355033186156,S4,BF,23
1845,0.10952007668741104,S5,BF,23
1846,0.17808957703650116,S6,BF,23
1847,0.06804708366485113,S7,BF,23
1848,0.041282686055444336,S8,BF,23
1849,0.10240813541102098,S9,BF,23
1850,0.0725313773831518,S10,BF,23
1851,0.2776305853178747,S11,BF,23
1852,0.14868229722104134,S12,BF,23
1853,0.03257443289273052,S13,BF,23
1854,0.061044486295015986,S14,BF,23
1855,0.22493749233668747,S15,BF,23
1856,0.15516904728108688,S16,BF,23
1857,0.06176854728642967,S17,BF,23
1858,0.15742152089449654,S18,BF,23
1859,0.028929029599443757,S19,BF,23
1860,0.2598608389253691,S0,PCA,23
1861,0.28446072648495585,S1,PCA,23
1862,0.22694853975008306,S2,PCA,23
1863,0.22843119582723917,S3,PCA,23
1864,0.30495871985275436,S4,PCA,23
1865,0.3709533075162506,S5,PCA,23
1866,0.3654993204834566,S6,PCA,23
1867,0.21023961685348086,S7,PCA,23
1868,0.23680314599952976,S8,PCA,23
1869,0.26235066651799716,S9,PCA,23
1870,0.17490941872748386,S10,PCA,23
1871,0.13910330739701762,S11,PCA,23
1872,0.32255616732903647,S12,PCA,23
1873,0.20634309145367213,S13,PCA,23
1874,0.16390626448680565,S14,PCA,23
1875,0.1724639130906272,S15,PCA,23
1876,0.16013080362067214,S16,PCA,23
1877,0.23293033560822188,S17,PCA,23
1878,0.26663458425906306,S18,PCA,23
1879,0.23851508476659414,S19,PCA,23
1880,0.11856431949885614,S0,Linear,23
1881,0.022443053989384683,S1,Linear,23
1882,0.09568027370616372,S2,Linear,23
1883,0.12946318635620727,S3,Linear,23
1884,0.17027623137196157,S4,Linear,23
1885,0.0871338449657537,S5,Linear,23
1886,0.14181066354492017,S6,Linear,23
1887,0.06599351148083905,S7,Linear,23
1888,0.040951570201276724,S8,Linear,23
1889,0.07131770178706684,S9,Linear,23
1890,0.07813595181015832,S10,Linear,23
1891,0.2261033016107547,S11,Linear,23
1892,0.11181289008523086,S12,Linear,23
1893,0.018681721270891682,S13,Linear,23
1894,0.031826462262213445,S14,Linear,23
1895,0.13578339252163524,S15,Linear,23
1896,0.12703085375461093,S16,Linear,23
1897,0.019689152785703712,S17,Linear,23
1898,0.13852595939259496,S18,Linear,23
1899,0.027250184554277905,S19,Linear,23
1900,2.1715537780084695,S0,Ano,23
1901,3.2700045187483107,S1,Ano,23
1902,2.4908373117490537,S2,Ano,23
1903,2.1275601989991912,S3,Ano,23
1904,2.1136157636553556,S4,Ano,23
1905,2.722633316151412,S5,Ano,23
1906,2.4924120917407757,S6,Ano,23
1907,2.8199423877262606,S7,Ano,23
1908,2.1233277953873717,S8,Ano,23
1909,3.176536235270821,S9,Ano,23
1910,2.5265416926594892,S10,Ano,23
1911,1.9222538266402427,S11,Ano,23
1912,2.6398695490645734,S12,Ano,23
1913,2.3352709820010302,S13,Ano,23
1914,1.697024143835824,S14,Ano,23
1915,1.2503981793471257,S15,Ano,23
1916,2.48868524486537,S16,Ano,23
1917,2.0888123319611083,S17,Ano,23
1918,2.423498795445733,S18,Ano,23
1919,2.3886223546759378,S19,Ano,23
1920,0.11659170131290755,S0,BF,24
1921,0.024710996441888712,S1,BF,24
1922,0.09243700002579303,S2,BF,24
1923,0.28721015523004145,S3,BF,24
1924,0.20036554883530303,S4,BF,24
1925,0.12136975483777847,S5,BF,24
1926,0.10926882092128949,S6,BF,24
1927,0.08121306970335194,S7,BF,24
1928,0.11389697468416607,S8,BF,24
1929,0.08914304368903796,S9,BF,24
1930,0.09470615547475718,S10,BF,24
1931,0.1751664156350297,S11,BF,24
1932,0.13783501679727034,S12,BF,24
1933,0.025877095803677204,S13,BF,24
1934,0.0717829137874821,S14,BF,24
1935,0.1856795812438531,S15,BF,24
1936,0.3354685205146507,S16,BF,24
1937,0.039577935225439655,S17,BF,24
1938,0.062486526126316215,S18,BF,24
1939,0.0429664789883152,S19,BF,24
1940,0.3131272598861875,S0,PCA,24
1941,0.2835765062923763,S1,PCA,24
1942,0.2534465680789596,S2,PCA,24
1943,0.5723822280199105,S3,PCA,24
1944,0.3002880342934731,S4,PCA,24
1945,0.3036961127183802,S5,PCA,24
1946,0.27185440299615854,S6,PCA,24
1947,0.21155141836971297,S7,PCA,24
1948,0.27304656933850546,S8,PCA,24
1949,0.21504066842269293,S9,PCA,24
1950,0.2882990294865546,S10,PCA,24
1951,0.18284958359037584,S11,PCA,24
1952,0.4303640805698869,S12,PCA,24
1953,0.25910756059399187,S13,PCA,24
1954,0.24067336804061365,S14,PCA,24
1955,0.4165003664615865,S15,PCA,24
1956,0.23294399879729807,S16,PCA,24
1957,0.22139862576962627,S17,PCA,24
1958,0.21777983705610468,S18,PCA,24
1959,0.11712845685134517,S19,PCA,24
1960,0.11565071620578317,S0,Linear,24
1961,0.023686252597596765,S1,Linear,24
1962,0.07087486921738767,S2,Linear,24
1963,0.2558592748092189,S3,Linear,24
1964,0.08989005094298418,S4,Linear,24
1965,0.16716431547428037,S5,Linear,24
1966,0.05517807127008452,S6,Linear,24
1967,0.03160584822650854,S7,Linear,24
1968,0.09550379676536071,S8,Linear,24
1969,0.0503682358968627,S9,Linear,24
1970,0.03437270194056623,S10,Linear,24
1971,0.08555086756576777,S11,Linear,24
1972,0.09935448948401243,S12,Linear,24
1973,0.0175084008235526,S13,Linear,24
1974,0.04895533016243203,S14,Linear,24
1975,0.08633818464475292,S15,Linear,24
1976,0.11220103311090017,S16,Linear,24
1977,0.02445104469731812,S17,Linear,24
1978,0.06796663009659157,S18,Linear,24
1979,0.027745622632628104,S19,Linear,24
1980,2.104647588126525,S0,Ano,24
1981,2.5600779369615605,S1,Ano,24
1982,2.5108358533900637,S2,Ano,24
1983,2.443643440925875,S3,Ano,24
1984,3.1184695064842782,S4,Ano,24
1985,1.6538163175374962,S5,Ano,24
1986,2.2844098585314576,S6,Ano,24
1987,1.9885003961426968,S7,Ano,24
1988,3.0807626928788907,S8,Ano,24
1989,2.1775009801927174,S9,Ano,24
1990,2.632679377687151,S10,Ano,24
1991,2.796358118624537,S11,Ano,24
1992,2.7629973177826215,S12,Ano,24
1993,2.7056999143461096,S13,Ano,24
1994,3.01727063687395,S14,Ano,24
1995,3.175463043062666,S15,Ano,24
1996,2.8051381140431917,S16,Ano,24
1997,2.7983831039882845,S17,Ano,24
1998,2.2690584976837416,S18,Ano,24
1999,1.0351717122773967,S19,Ano,24
2000,0.1560632772771306,S0,BF,25
2001,0.05836052722064739,S1,BF,25
2002,0.10592206515244598,S2,BF,25
2003,0.40806201039783946,S3,BF,25
2004,0.18865259974213114,S4,BF,25
2005,0.11302946256882385,S5,BF,25
2006,0.10182627061978068,S6,BF,25
2007,0.10829384752577258,S7,BF,25
2008,0.06906397941828954,S8,BF,25
2009,0.0966195982227329,S9,BF,25
2010,0.030850215173470686,S10,BF,25
2011,0.12424802427634497,S11,BF,25
2012,0.12284400293844502,S12,BF,25
2013,0.03082148270114809,S13,BF,25
2014,0.03226832660542405,S14,BF,25
2015,0.09897999900846503,S15,BF,25
2016,0.23762515038322607,S16,BF,25
2017,0.03999535269231119,S17,BF,25
2018,0.28728565997165967,S18,BF,25
2019,0.03660181955982215,S19,BF,25
2020,0.251849402933726,S0,PCA,25
2021,0.2267929367807073,S1,PCA,25
2022,0.18444303000041581,S2,PCA,25
2023,0.4147890476471631,S3,PCA,25
2024,0.29066073260689307,S4,PCA,25
2025,0.13033105625966826,S5,PCA,25
2026,0.36583542537030656,S6,PCA,25
2027,0.2597953558419335,S7,PCA,25
2028,0.21796415696911867,S8,PCA,25
2029,0.15247890781136927,S9,PCA,25
2030,0.20050000380187083,S10,PCA,25
2031,0.26122347086153996,S11,PCA,25
2032,0.1820163801896158,S12,PCA,25
2033,0.10265500282594342,S13,PCA,25
2034,0.15178740060383658,S14,PCA,25
2035,0.23302666798817498,S15,PCA,25
2036,0.34450806061643446,S16,PCA,25
2037,0.23254335643314375,S17,PCA,25
2038,0.3114959320942659,S18,PCA,25
2039,0.27845447790011274,S19,PCA,25
2040,0.1953943717436497,S0,Linear,25
2041,0.03894873768685398,S1,Linear,25
2042,0.1537707512074696,S2,Linear,25
2043,0.24947098459397074,S3,Linear,25
2044,0.10959373795001556,S4,Linear,25
2045,0.07955625047653055,S5,Linear,25
2046,0.12129279824676494,S6,Linear,25
2047,0.06052465408983651,S7,Linear,25
2048,0.06947566306317848,S8,Linear,25
2049,0.032390374168705,S9,Linear,25
2050,0.03423384783452387,S10,Linear,25
2051,0.036670838105093535,S11,Linear,25
2052,0.08139719804271286,S12,Linear,25
2053,0.0190673593809683,S13,Linear,25
2054,0.032281180675159074,S14,Linear,25
2055,0.11326130727514057,S15,Linear,25
2056,0.161491595255483,S16,Linear,25
2057,0.046981192598763266,S17,Linear,25
2058,0.1952405463073601,S18,Linear,25
2059,0.023724591462598883,S19,Linear,25
2060,0.8054683468064717,S0,Ano,25
2061,2.476924207268685,S1,Ano,25
2062,1.4184659906378576,S2,Ano,25
2063,2.1797989648107685,S3,Ano,25
2064,2.1107749450283766,S4,Ano,25
2065,1.647837058242802,S5,Ano,25
2066,2.8751106405630917,S6,Ano,25
2067,2.0688664304311337,S7,Ano,25
2068,2.3703781246012183,S8,Ano,25
2069,1.5753022026371144,S9,Ano,25
2070,2.801452742700853,S10,Ano,25
2071,2.7481928684020978,S11,Ano,25
2072,2.05351749088245,S12,Ano,25
2073,1.2360777755569545,S13,Ano,25
2074,1.4489117376256357,S14,Ano,25
2075,1.4051272492749634,S15,Ano,25
2076,2.618456454409269,S16,Ano,25
2077,2.1694896033590747,S17,Ano,25
2078,2.2570416505705517,S18,Ano,25
2079,2.7202326997981414,S19,Ano,25
2080,0.15182127420096295,S0,BF,26
2081,0.05003195950927811,S1,BF,26
2082,0.15461626153604646,S2,BF,26
2083,0.20666494990299442,S3,BF,26
2084,0.1513479146869919,S4,BF,26
2085,0.1533568125046377,S5,BF,26
2086,0.08996386624304996,S6,BF,26
2087,0.06840813142667151,S7,BF,26
2088,0.13425299046030226,S8,BF,26
2089,0.08408098510303422,S9,BF,26
2090,0.04696053938782299,S10,BF,26
2091,0.1435875593562395,S11,BF,26
2092,0.07281136747603138,S12,BF,26
2093,0.024583894271708,S13,BF,26
2094,0.0637175780790386,S14,BF,26
2095,0.165335930843932,S15,BF,26
2096,0.21632262008822958,S16,BF,26
2097,0.0755148912270857,S17,BF,26
2098,0.13671122677720524,S18,BF,26
2099,0.03188923955766458,S19,BF,26
2100,0.5198465269019437,S0,PCA,26
2101,0.4061914503441289,S1,PCA,26
2102,0.25773835304761394,S2,PCA,26
2103,0.4592121787808459,S3,PCA,26
2104,0.2967167311923351,S4,PCA,26
2105,0.43030113714304674,S5,PCA,26
2106,0.30546784190384474,S6,PCA,26
2107,0.19155282978687907,S7,PCA,26
2108,0.32612093548347526,S8,PCA,26
2109,0.2506878015946979,S9,PCA,26
2110,0.16624858257246414,S10,PCA,26
2111,0.2963364165888144,S11,PCA,26
2112,0.13417716046395922,S12,PCA,26
2113,0.14602882416888818,S13,PCA,26
2114,0.3625335535782325,S14,PCA,26
2115,0.3452559047326956,S15,PCA,26
2116,0.48682153493545954,S16,PCA,26
2117,0.22356748012291133,S17,PCA,26
2118,0.22065962506498976,S18,PCA,26
2119,0.29576432646061984,S19,PCA,26
2120,0.10691476643860641,S0,Linear,26
2121,0.024097954463924452,S1,Linear,26
2122,0.12423571086819211,S2,Linear,26
2123,0.15380554519398584,S3,Linear,26
2124,0.07234389077400238,S4,Linear,26
2125,0.18562701984314026,S5,Linear,26
2126,0.1005584034023567,S6,Linear,26
2127,0.056714125545310634,S7,Linear,26
2128,0.06023615641709621,S8,Linear,26
2129,0.0399574258821591,S9,Linear,26
2130,0.036535519476266855,S10,Linear,26
2131,0.0951912722536801,S11,Linear,26
2132,0.0729099473847668,S12,Linear,26
2133,0.021100357361546616,S13,Linear,26
2134,0.05578880005119947,S14,Linear,26
2135,0.14007895396253375,S15,Linear,26
2136,0.15145551268753282,S16,Linear,26
2137,0.060337635482808176,S17,Linear,26
2138,0.10499772912213118,S18,Linear,26
2139,0.017815361224464567,S19,Linear,26
2140,3.55778845629498,S0,Ano,26
2141,2.855872888619798,S1,Ano,26
2142,1.4988784641997466,S2,Ano,26
2143,2.0046270334128113,S3,Ano,26
2144,2.6111407890735054,S4,Ano,26
2145,2.5121847720738857,S5,Ano,26
2146,1.635940728607987,S6,Ano,26
2147,2.102978155852607,S7,Ano,26
2148,2.535986749779281,S8,Ano,26
2149,2.1358161053128755,S9,Ano,26
2150,1.9917235473531802,S10,Ano,26
2151,2.270537855932033,S11,Ano,26
2152,1.7725741616683262,S12,Ano,26
2153,1.723679532041743,S13,Ano,26
2154,2.7277580635734906,S14,Ano,26
2155,2.8870851827427946,S15,Ano,26
2156,2.1630005347088526,S16,Ano,26
2157,2.949511887000234,S17,Ano,26
2158,2.161867803048564,S18,Ano,26
2159,2.862827586422164,S19,Ano,26
2160,0.2668412842211873,S0,BF,27
2161,0.026305694347224046,S1,BF,27
2162,0.22223787144614776,S2,BF,27
2163,0.24766107493891615,S3,BF,27
2164,0.21453298543960875,S4,BF,27
2165,0.13002016857960547,S5,BF,27
2166,0.226234043421402,S6,BF,27
2167,0.08877926916647864,S7,BF,27
2168,0.13244540477807032,S8,BF,27
2169,0.0590169513806742,S9,BF,27
2170,0.0739742345251518,S10,BF,27
2171,0.16111026536779838,S11,BF,27
2172,0.16089572429933494,S12,BF,27
2173,0.02105225021282829,S13,BF,27
2174,0.05709249265567939,S14,BF,27
2175,0.17070051868313782,S15,BF,27
2176,0.26204262194919653,S16,BF,27
2177,0.05828219178434718,S17,BF,27
2178,0.13888334907941668,S18,BF,27
2179,0.05105866330961788,S19,BF,27
2180,0.21594064611890298,S0,PCA,27
2181,0.21150117723485887,S1,PCA,27
2182,0.27453037603956365,S2,PCA,27
2183,0.39089588055677466,S3,PCA,27
2184,0.34826584233720953,S4,PCA,27
2185,0.2730612290196618,S5,PCA,27
2186,0.37195682898653093,S6,PCA,27
2187,0.18549367188013205,S7,PCA,27
2188,0.16841109158636494,S8,PCA,27
2189,0.21849247956431075,S9,PCA,27
2190,0.2525496992880288,S10,PCA,27
2191,0.28526921861271237,S11,PCA,27
2192,0.39696150273770686,S12,PCA,27
2193,0.16755540498944654,S13,PCA,27
2194,0.29872691316338557,S14,PCA,27
2195,0.2800365689397594,S15,PCA,27
2196,0.40696755078558144,S16,PCA,27
2197,0.2586418687458351,S17,PCA,27
2198,0.17812838890038027,S18,PCA,27
2199,0.3699723168145658,S19,PCA,27
2200,0.132863197573182,S0,Linear,27
2201,0.025895421140984053,S1,Linear,27
2202,0.13339712531046988,S2,Linear,27
2203,0.18973056007529776,S3,Linear,27
2204,0.11096840001071989,S4,Linear,27
2205,0.1392366466886796,S5,Linear,27
2206,0.13414010951142394,S6,Linear,27
2207,0.06573367699747643,S7,Linear,27
2208,0.09043560332555275,S8,Linear,27
2209,0.06291303455171779,S9,Linear,27
2210,0.06475670773615945,S10,Linear,27
2211,0.11737354892280821,S11,Linear,27
2212,0.1053928113343152,S12,Linear,27
2213,0.016627922299110465,S13,Linear,27
2214,0.03157832164140288,S14,Linear,27
2215,0.16800226950723493,S15,Linear,27
2216,0.07107855821158272,S16,Linear,27
2217,0.020660777464682575,S17,Linear,27
2218,0.16943743225256547,S18,Linear,27
2219,0.027719373617958083,S19,Linear,27
2220,3.4500358429801006,S0,Ano,27
2221,2.2053421915976674,S1,Ano,27
2222,2.3398187405077198,S2,Ano,27
2223,3.268250608193699,S3,Ano,27
2224,2.487064737108415,S4,Ano,27
2225,2.45011974945034,S5,Ano,27
2226,2.593912575966787,S6,Ano,27
2227,2.5870903595713055,S7,Ano,27
2228,2.482445004970475,S8,Ano,27
2229,2.2571118838278776,S9,Ano,27
2230,1.9539427804330982,S10,Ano,27
2231,2.394458736463137,S11,Ano,27
2232,2.6459154782293877,S12,Ano,27
2233,1.8215189570118016,S13,Ano,27
2234,2.9321232281000937,S14,Ano,27
2235,2.4244958218669583,S15,Ano,27
2236,2.3395870250234094,S16,Ano,27
2237,2.2812776504630405,S17,Ano,27
2238,2.4627189160142557,S18,Ano,27
2239,3.04171701956629,S19,Ano,27
2240,0.2979076331687343,S0,BF,28
2241,0.022670799341741057,S1,BF,28
2242,0.21083089552931225,S2,BF,28
2243,0.16685664893062802,S3,BF,28
2244,0.11640938399537193,S4,BF,28
2245,0.07825325351848289,S5,BF,28
2246,0.10113248384967437,S6,BF,28
2247,0.059940588940887385,S7,BF,28
2248,0.07727065465317506,S8,BF,28
2249,0.0789519487903719,S9,BF,28
2250,0.06484535638921317,S10,BF,28
2251,0.11557755410126581,S11,BF,28
2252,0.23081032708543273,S12,BF,28
2253,0.021289817821988022,S13,BF,28
2254,0.05636773338181338,S14,BF,28
2255,0.29954658404590867,S15,BF,28
2256,0.22236329099444524,S16,BF,28
2257,0.037259486375775266,S17,BF,28
2258,0.21756526741416238,S18,BF,28
2259,0.023223106409791174,S19,BF,28
2260,0.43462100835082185,S0,PCA,28
2261,0.17214805431050934,S1,PCA,28
2262,0.2343241514884684,S2,PCA,28
2263,0.17351392048693579,S3,PCA,28
2264,0.28290486067560805,S4,PCA,28
2265,0.3737420680322962,S5,PCA,28
2266,0.3234632557561587,S6,PCA,28
2267,0.27827200499563776,S7,PCA,28
2268,0.2844292018272413,S8,PCA,28
2269,0.20667280835057264,S9,PCA,28
2270,0.16082792773504806,S10,PCA,28
2271,0.33971391602218504,S11,PCA,28
2272,0.40471566093717554,S12,PCA,28
2273,0.21609358901816225,S13,PCA,28
2274,0.2883938721635635,S14,PCA,28
2275,0.17856742043337595,S15,PCA,28
2276,0.2801103583493293,S16,PCA,28
2277,0.17409551855281183,S17,PCA,28
2278,0.2540748984983085,S18,PCA,28
2279,0.19113316267573804,S19,PCA,28
2280,0.17411968166620706,S0,Linear,28
2281,0.024423954997544003,S1,Linear,28
2282,0.2354151856837781,S2,Linear,28
2283,0.1231284112547024,S3,Linear,28
2284,0.09443306671966711,S4,Linear,28
2285,0.11273229127461888,S5,Linear,28
2286,0.08386248893286091,S6,Linear,28
2287,0.06821013602724381,S7,Linear,28
2288,0.03492124316039022,S8,Linear,28
2289,0.04124572138973161,S9,Linear,28
2290,0.03254260082156127,S10,Linear,28
2291,0.0691648257240816,S11,Linear,28
2292,0.18430876018388118,S12,Linear,28
2293,0.010108726832075785,S13,Linear,28
2294,0.03673774539130953,S14,Linear,28
2295,0.15324013170084705,S15,Linear,28
2296,0.09017663362777537,S16,Linear,28
2297,0.02818458992929928,S17,Linear,28
2298,0.14695482344253535,S18,Linear,28
2299,0.022892629488589257,S19,Linear,28
2300,1.9487006115748893,S0,Ano,28
2301,2.1665571825431145,S1,Ano,28
2302,1.6283142638665193,S2,Ano,28
2303,1.5097147409820022,S3,Ano,28
2304,2.0538689124880305,S4,Ano,28
2305,2.7752370767377417,S5,Ano,28
2306,2.4225510153166665,S6,Ano,28
2307,2.676953971467016,S7,Ano,28
2308,2.7192800021804127,S8,Ano,28
2309,2.3874088883142712,S9,Ano,28
2310,1.6789106856427989,S10,Ano,28
2311,1.8580691455751919,S11,Ano,28
2312,2.578374310405196,S12,Ano,28
2313,2.229082356691677,S13,Ano,28
