,Theo,Clean,Ano,BFTrue,BFPred
27,0.0,0.07831381255540397,0.2299583559171871,0.07603302505925617,0.0796499797562086
28,0.0,0.0625953315303419,0.20199054067914657,0.06800742847953459,0.06605609727642199
29,0.0,0.08540592633164937,0.2048439752719975,0.0885183591621621,0.0864891728704438
30,0.0,0.0680358710853381,0.20532234289582119,0.09670119615185514,0.07542545345663917
31,0.0,0.06772750282251234,0.1783743904935243,0.07287534815425777,0.07129020441588392
32,0.0,0.07523204284761807,0.17991887297517714,0.0766069114214332,0.07801472191283705
33,0.0,0.07940331009346314,0.19331829999066413,0.07830583885956478,0.07971108343150517
34,0.0,0.06275171904980084,0.22218735662732175,0.06999562897581818,0.06446243186264589
35,0.0,0.0891460684961208,0.20474010887669208,0.09353094441658276,0.09413377070946488
36,0.0,0.0685163253463053,0.20453508030106357,0.06720863008999856,0.07493752147820565
37,0.0,0.09411209380155783,0.18817114038580188,0.09473193782280796,0.09846521558032
38,0.0,0.06144830494164651,0.20552106564350955,0.06789755882462413,0.06477327010653756
39,0.0,0.07547652326574876,0.22726167207495257,0.0901681266438318,0.07649415588454991
40,0.0,0.06990331654436241,0.21592431770786125,0.06953599111590847,0.06969991709613665
41,0.0,0.07829163401907245,0.1804551267531908,0.08525163165264979,0.08251492355770293
42,0.0,0.08847447016804755,0.22766922660780167,0.09408615305246015,0.09415498940906049
43,0.0,0.09487194223457741,0.2194102214430511,0.10284527781991962,0.11045764801277796
44,0.0,0.076265426203976,0.18750027467723246,0.07670648695173811,0.07681921085698042
45,0.0,0.057219380291774195,0.20159348728910795,0.06817509689397212,0.06119541488984185
46,0.0,0.07068202687823906,0.187755148358664,0.07892990154002467,0.07158293877073277
47,0.0,0.06733864555894023,0.20959537500326686,0.07602584474889856,0.07059601540908576
48,0.0,0.07470502345886204,0.18945374436905135,0.07906763609464228,0.07829287543931876
49,0.0,0.06870273184946729,0.184079204457975,0.07099494445556864,0.06917804452657614
50,0.0,0.07652789631432204,0.20354569505808384,0.08268863598431651,0.08707901237197026
51,0.0,0.08258193553483416,0.20604521245234653,0.08359181786681597,0.08172335896299238
52,0.0,0.08238085634293575,0.21871761645104387,0.09291135856056035,0.08588409430726494
53,0.0,0.08905945189610928,0.19733166848317896,0.09089889058676666,0.09283079185478868
54,0.0,0.09009401424607168,0.20567360152530287,0.08811531894011654,0.09818081779771905
55,0.0,0.07720934502574164,0.21357090734277845,0.0785437421473244,0.07810305825410076
56,0.0,0.06543436340271866,0.20874840908357276,0.07506778420488118,0.0747896918303677
57,0.0,0.07899419609358226,0.19125296755582544,0.08317013072475224,0.07781756270476681
58,0.0,0.07350663943454433,0.18917189929656894,0.07283236825291295,0.0721617051559434
59,0.0,0.0788322872114304,0.1943073152312593,0.08227486427121497,0.08136139009098685
60,0.0,0.07232164239476686,0.20667422869476332,0.07197791117719939,0.07454300520296363
61,0.0,0.07343793948186118,0.19965988811685237,0.08293248237028196,0.08249120667420475
62,0.0,0.087236485480204,0.20435212955874976,0.10390942560699405,0.0907847861866005
63,0.0,0.07309474772590221,0.21651385762138176,0.08293399950314737,0.08122683903031783
64,0.0,0.07522512917789072,0.19658961300426406,0.0754617160442553,0.07856108841609746
65,0.0,0.07347336816930808,0.18322939660916662,0.07896739406066476,0.07698318525894356
66,0.0,0.063778294188597,0.20416289526908885,0.06835431940961477,0.06727426734712708
67,0.0,0.07640314668165483,0.20866033040189905,0.08009784104800456,0.0839542659924425
68,0.0,0.0747346284827926,0.20032985789853444,0.0770481548942147,0.08404360589578823
69,0.0,0.07712064806018407,0.21046479287418277,0.08886294442039741,0.08601488244913767
70,0.0,0.07049848865229258,0.20977074584318128,0.07838203302573445,0.07917134783685056
71,0.0,0.08053016810649559,0.20765738559503083,0.08191472717401702,0.08414404527737832
72,0.0,0.06397092735145087,0.20451056862337086,0.09319357416872219,0.07907243531054507
73,0.0,0.08359758897299051,0.2168451116962429,0.0828269022135455,0.0824878735051348
74,0.0,0.08335695225956877,0.20383472940091407,0.08967855774986336,0.0900839999600746
75,0.0,0.07302333427451801,0.22037907628170247,0.07417797960900223,0.075974583206987
76,0.0,0.06872510410588441,0.20628030625103141,0.06955576080268296,0.0739636735999834
77,0.0,0.08245664729817202,0.19685504072338816,0.08784324025775782,0.08151285868624412
78,0.0,0.0746290519461806,0.2029489940815089,0.08815681784371213,0.08129485453083303
79,0.0,0.08544636621330157,0.20523369264962915,0.08500069715320382,0.08470555401691293
80,0.0,0.07418693727845191,0.20398017065762403,0.0770857142784419,0.07617999346312813
81,0.0,0.06277891825549244,0.1924727492115811,0.06166264288267475,0.06280911625301183
82,0.0,0.07414093799828309,0.20400554569855528,0.08804871304182361,0.09289011212779026
83,0.0,0.09917305689926045,0.21238697379016447,0.09755624115698229,0.10013193199662744
84,0.0,0.061657310878934675,0.18633389498015082,0.0706205134458049,0.0704855901016323
85,0.0,0.06924103169377513,0.22247834744863412,0.09431847656128815,0.07748678103317105
86,0.0,0.07736969640282633,0.20938473889901627,0.08864292887773143,0.0793183470466176
87,0.0,0.07201406151142434,0.22077205877071318,0.07484585194963062,0.07978363956549887
88,0.0,0.0738174461813184,0.19806125475119424,0.0751416021512421,0.0751227947713711
89,0.0,0.062395862142862614,0.23500520435964312,0.06914535030694381,0.0668665205695287
90,0.0,0.07073906904282835,0.2071617746386638,0.07215192217782125,0.07668401009689617
91,0.0,0.07517262166051934,0.1952547435729726,0.07825846968766072,0.07793898086242079
92,0.0,0.07991562027839594,0.19046431451459725,0.0963496711230577,0.08273982213953252
93,0.0,0.08960580908451307,0.18971292401252465,0.09048343345595271,0.08673321349685961
94,0.0,0.07895146692930478,0.21258151915858794,0.07931451486636405,0.08027709336450276
95,0.0,0.0764686628749579,0.20100708744515136,0.09883261831446634,0.08705053410218644
96,0.0,0.07666026906537765,0.2015845983165339,0.0882250782226688,0.07654724438939073
97,0.0,0.08221244846158274,0.22016474555225626,0.08497799525574178,0.08387515265728793
98,0.0,0.0673172559311464,0.1958443079287534,0.07394668564872645,0.06607776429910585
99,0.0,0.0706877193874676,0.21529363554843897,0.06944064267757666,0.06798707036938931
