,Theo,Clean,Ano,BFTrue,BFPred,AnoNumber
48,-0.5468505162350134,-0.5435389010884313,-0.5537048206973505,-0.5446240010664973,-0.5449906293690168,5.0
49,-0.5468505162350134,-0.5466068140322665,-0.5674713627339903,-0.5457581092739497,-0.5451767240765467,5.0
50,-0.5468505162350134,-0.5542194578823646,-0.5819404428303503,-0.553646317416926,-0.561325432115431,15.0
51,-0.5468505162350134,-0.5464821933232463,-0.5839542707190758,-0.5492509913852888,-0.5495669937693249,15.0
52,-0.5468505162350134,-0.5345037115454591,-0.5889882474173624,-0.5404699732191727,-0.5357529364419051,15.0
53,-0.5468505162350134,-0.5403129027022788,-0.5862036346931532,-0.540388770492758,-0.5335940189280494,15.0
54,-0.5468505162350134,-0.5499676987509745,-0.597639756917442,-0.5508366343092025,-0.5613703806574872,15.0
55,-0.5468505162350134,-0.5545942967413731,-0.5861257337368255,-0.5517263602743577,-0.5578689413817352,15.0
56,-0.5468505162350134,-0.5449795701594079,-0.5719548121514744,-0.5461824946404698,-0.5454626842186803,15.0
57,-0.5468505162350134,-0.5537439801137135,-0.5919550351019168,-0.5550933125631433,-0.5478307156820121,15.0
58,-0.5468505162350134,-0.5490998535525315,-0.5677557557218391,-0.5504597337808202,-0.5528827402835744,15.0
59,-0.5468505162350134,-0.5589146517500808,-0.5698923097054415,-0.5574320768343596,-0.5399569932793122,15.0
60,-0.5468505162350134,-0.5384806086673517,-0.5722831475959382,-0.5389731151462966,-0.539097736856193,15.0
61,-0.5468505162350134,-0.5547360235729948,-0.585698265812157,-0.5562192596316998,-0.5424242705735353,15.0
62,-0.5468505162350134,-0.5341164853276718,-0.5745391885967317,-0.5351880318298364,-0.5256956218448635,15.0
63,-0.5468505162350134,-0.53121906991487,-0.5847939187028056,-0.5335995810087256,-0.5330520050067411,15.0
64,-0.5468505162350134,-0.5668434014266176,-0.5826680508037442,-0.5707816494238177,-0.5780165072075668,15.0
65,-0.5468505162350134,-0.5239996906630123,-0.5860378135385368,-0.5224823944694563,-0.5253992257279447,15.0
66,-0.5468505162350134,-0.5485350756315025,-0.5844100730220094,-0.5475899112715054,-0.5548684355138188,15.0
67,-0.5468505162350134,-0.5433236315856879,-0.5833025461058309,-0.5439426447481831,-0.5477826913690059,15.0
68,-0.5468505162350134,-0.5610944882828903,-0.5761592634259788,-0.5623936819427322,-0.5664672101951831,15.0
69,-0.5468505162350134,-0.5487709953025992,-0.5666529286986189,-0.5464469794698535,-0.5540249334883509,15.0
70,-0.5468505162350134,-0.5402333043655327,-0.59506045283704,-0.5385944672189178,-0.5421966785241943,15.0
71,-0.5468505162350134,-0.5428570095158608,-0.5797325754245094,-0.5436964438317483,-0.5321890773140565,15.0
72,-0.5468505162350134,-0.564285326591007,-0.5848084492605403,-0.5602373625688639,-0.5609817696949884,15.0
73,-0.5468505162350134,-0.5519818900366019,-0.5689805023633798,-0.5545449679962827,-0.5531490104876113,15.0
74,-0.5468505162350134,-0.540003542827789,-0.585114223653842,-0.5421137780979439,-0.5452157917045293,15.0
75,-0.5468505162350134,-0.5463322843969028,-0.5819026401332245,-0.5475187294211624,-0.5428954025804321,15.0
76,-0.5468505162350134,-0.5507744026569124,-0.5890510454018745,-0.5526560536326015,-0.5531636502824842,15.0
77,-0.5468505162350134,-0.553213267734466,-0.6116193168206469,-0.5556373896999285,-0.552453261511919,15.0
78,-0.5468505162350134,-0.5473044353564503,-0.5825877621789843,-0.546726648183893,-0.5531634195669306,15.0
79,-0.5468505162350134,-0.5450614390235444,-0.5996949438263748,-0.5465432000023815,-0.5470425931529954,15.0
80,-0.5468505162350134,-0.5464537574290785,-0.558370158710936,-0.5471377700720113,-0.5564960723699321,15.0
81,-0.5468505162350134,-0.5523694544661746,-0.5716031171599747,-0.5546003628181629,-0.5519442012375056,15.0
82,-0.5468505162350134,-0.542772893120842,-0.5856366659311822,-0.5388161571983247,-0.5295316477924584,15.0
83,-0.5468505162350134,-0.5586438573486332,-0.5771270193197551,-0.5571394978014873,-0.5589437879283528,15.0
84,-0.5468505162350134,-0.5486222284217072,-0.5608536179749939,-0.5509622436689242,-0.5515669827038864,15.0
85,-0.5468505162350134,-0.5497281579708729,-0.5828424175632706,-0.5491253166614101,-0.5418354952766109,15.0
86,-0.5468505162350134,-0.544849132720659,-0.5679275545649624,-0.5469320161517539,-0.5463562374339187,15.0
87,-0.5468505162350134,-0.5465242163303212,-0.5874929833244074,-0.544625566275292,-0.5492535931165864,15.0
88,-0.5468505162350134,-0.539644306186555,-0.5823004510930522,-0.5334261664527666,-0.5449243711544749,15.0
89,-0.5468505162350134,-0.5342511171727385,-0.5695936561279871,-0.5326079664977579,-0.5249272847757177,15.0
90,-0.5468505162350134,-0.5563543281090474,-0.5765973008755909,-0.5568949474456335,-0.5512221148742764,15.0
91,-0.5468505162350134,-0.5436665278383798,-0.5839978699116932,-0.5429582218742705,-0.5403540183467533,15.0
92,-0.5468505162350134,-0.533870401558347,-0.5794627011942778,-0.5381414998468825,-0.5269651984156054,15.0
93,-0.5468505162350134,-0.5290344285725687,-0.5754032514180573,-0.5281953193125086,-0.5357081545915524,15.0
94,-0.5468505162350134,-0.5503768689687539,-0.5861286607224461,-0.5497461399322258,-0.5488201067849383,15.0
95,-0.5468505162350134,-0.5455695787673508,-0.5689766782375296,-0.5435241473845578,-0.5401590694779199,15.0
96,-0.5468505162350134,-0.5493264020170252,-0.5674147571524922,-0.5480209778849556,-0.5599719598306919,15.0
97,-0.5468505162350134,-0.5549088344613369,-0.5549071749094324,-0.5550266600274105,-0.5662022792205065,15.0
98,-0.5468505162350134,-0.5435389010884313,-0.5586256009690667,-0.5419055660980777,-0.5427335670923511,15.0
99,-0.5468505162350134,-0.5466068140322665,-0.5754709932541936,-0.5504848084760137,-0.5534243793306716,15.0
100,-0.5468505162350134,-0.5542194578823646,-0.5750290947007672,-0.5584631838833808,-0.5752843721336859,76.0
101,-0.5468505162350134,-0.5464821933232463,-0.589319856481221,-0.5450126684311442,-0.5488173247457747,76.0
102,-0.5468505162350134,-0.5345037115454591,-0.5730574501015278,-0.5367135132190785,-0.5242661944333867,76.0
103,-0.5468505162350134,-0.5403129027022788,-0.580029354874888,-0.5489121689850531,-0.5562145523694012,76.0
104,-0.5468505162350134,-0.5499676987509745,-0.5867549344433731,-0.5581801875445768,-0.567575333939135,76.0
105,-0.5468505162350134,-0.5545942967413731,-0.5607255661778913,-0.5521841417755492,-0.5437023981544055,76.0
106,-0.5468505162350134,-0.5449795701594079,-0.5989094245689922,-0.5483960911382022,-0.559569070817407,76.0
107,-0.5468505162350134,-0.5537439801137135,-0.584856979385744,-0.5618743573895761,-0.5627535585056179,76.0
108,-0.5468505162350134,-0.5490998535525315,-0.5996389428583729,-0.5458129858592924,-0.5527706922092835,76.0
109,-0.5468505162350134,-0.5589146517500808,-0.5875392752879538,-0.5668434928035321,-0.5585198459854879,76.0
110,-0.5468505162350134,-0.5384806086673517,-0.594977658897111,-0.5413512824603054,-0.553704155052814,76.0
111,-0.5468505162350134,-0.5547360235729948,-0.5698194932505184,-0.5542599382044676,-0.5591020283295574,76.0
112,-0.5468505162350134,-0.5341164853276718,-0.5769739389557385,-0.537475016246856,-0.524155373233185,76.0
113,-0.5468505162350134,-0.53121906991487,-0.5802504071413632,-0.5344099607535868,-0.5317090978282595,76.0
114,-0.5468505162350134,-0.5668434014266176,-0.5823882639088334,-0.5700100715321614,-0.5671281625412413,76.0
115,-0.5468505162350134,-0.5239996906630123,-0.5926038877746056,-0.5249538426738289,-0.5377564864732773,76.0
116,-0.5468505162350134,-0.5485350756315025,-0.5822410257495708,-0.5603209179362901,-0.5779826204055881,76.0
117,-0.5468505162350134,-0.5433236315856879,-0.5695594227599261,-0.5516564933527258,-0.5383922918775966,76.0
118,-0.5468505162350134,-0.5610944882828903,-0.5849474619367719,-0.5616625945469971,-0.5927713180408272,76.0
119,-0.5468505162350134,-0.5487709953025992,-0.5852673234949881,-0.5495270702550351,-0.5368967011495183,76.0
120,-0.5468505162350134,-0.5402333043655327,-0.5766595928141934,-0.5377041652261064,-0.542801195544122,76.0
121,-0.5468505162350134,-0.5428570095158608,-0.5631626985426299,-0.5459017236022564,-0.5594156131039862,76.0
122,-0.5468505162350134,-0.564285326591007,-0.5859055739962646,-0.5640169127093557,-0.5629873078151402,76.0
123,-0.5468505162350134,-0.5519818900366019,-0.5967869022124662,-0.5514680332682633,-0.5597635991868641,76.0
124,-0.5468505162350134,-0.540003542827789,-0.5614081944898751,-0.5369035601212473,-0.5525664974464486,76.0
125,-0.5468505162350134,-0.5463322843969028,-0.5761802712395836,-0.5628996151657607,-0.5547962687136916,76.0
126,-0.5468505162350134,-0.5507744026569124,-0.5846847138092669,-0.5497686143979167,-0.5489245036354768,76.0
127,-0.5468505162350134,-0.553213267734466,-0.584399272407064,-0.5467891555539849,-0.5533707031290779,76.0
128,-0.5468505162350134,-0.5473044353564503,-0.5883985100087535,-0.5486816734732535,-0.5670486751159448,76.0
129,-0.5468505162350134,-0.5450614390235444,-0.5781314303143501,-0.5480159124787506,-0.556623306900915,76.0
130,-0.5468505162350134,-0.5464537574290785,-0.5640326643832715,-0.5485709832830141,-0.5431358000090318,76.0
131,-0.5468505162350134,-0.5523694544661746,-0.5969596084373389,-0.5477224048786162,-0.5421441018107988,76.0
132,-0.5468505162350134,-0.542772893120842,-0.5841463463316348,-0.5418960834601768,-0.5488927022537259,76.0
133,-0.5468505162350134,-0.5586438573486332,-0.5755528245869019,-0.5631116146914029,-0.5704466149052585,76.0
134,-0.5468505162350134,-0.5486222284217072,-0.5955250906332706,-0.5498694874020531,-0.5495069716588292,76.0
135,-0.5468505162350134,-0.5497281579708729,-0.5783782977260234,-0.5482997380399685,-0.5583860280374838,76.0
136,-0.5468505162350134,-0.544849132720659,-0.5939878110980596,-0.5464759689521848,-0.5650052142059676,76.0
137,-0.5468505162350134,-0.5465242163303212,-0.5918132602374555,-0.551699553172281,-0.5542388646201254,76.0
138,-0.5468505162350134,-0.539644306186555,-0.5873911886893969,-0.5412982261458978,-0.542337753361146,76.0
139,-0.5468505162350134,-0.5342511171727385,-0.5767332639251991,-0.5287494457159365,-0.5304727588066637,76.0
140,-0.5468505162350134,-0.5563543281090474,-0.593168887750513,-0.5558922624538127,-0.5620170761598273,76.0
141,-0.5468505162350134,-0.5436665278383798,-0.5773663877442822,-0.546233869170122,-0.5781361873221279,76.0
142,-0.5468505162350134,-0.533870401558347,-0.5696323249078877,-0.535731806895184,-0.5501058232391097,76.0
143,-0.5468505162350134,-0.5290344285725687,-0.5944738725189118,-0.5341591426431576,-0.5516900770242246,76.0
144,-0.5468505162350134,-0.5503768689687539,-0.5990308662887708,-0.55089732624435,-0.5578084296094913,76.0
145,-0.5468505162350134,-0.5455695787673508,-0.593751305569608,-0.5634910167749462,-0.5294673437244276,76.0
146,-0.5468505162350134,-0.5493264020170252,-0.5793807619710449,-0.5636420798748184,-0.5837103853427721,76.0
147,-0.5468505162350134,-0.5549088344613369,-0.5687379836279949,-0.5545703561675805,-0.5844652465194412,76.0
148,-0.5468505162350134,-0.5435389010884313,-0.5679420153105047,-0.5452688363473498,-0.5518680263646949,76.0
149,-0.5468505162350134,-0.5466068140322665,-0.6028052251169905,-0.5380466336097018,-0.5559812388441522,76.0
150,-0.5468505162350134,-0.5542194578823646,-0.5769364190913905,-0.553201232855848,-0.5428826145296768,153.0
151,-0.5468505162350134,-0.5464821933232463,-0.5926461544141003,-0.5509362983316156,-0.569495141627857,153.0
152,-0.5468505162350134,-0.5345037115454591,-0.6134315790948199,-0.5414270199864811,-0.602843249558965,153.0
153,-0.5468505162350134,-0.5403129027022788,-0.575997990563109,-0.5298304154704063,-0.5704547906865104,153.0
154,-0.5468505162350134,-0.5499676987509745,-0.5974208938020663,-0.5444211365957486,-0.546711331619955,153.0
155,-0.5468505162350134,-0.5545942967413731,-0.6107949701086052,-0.554029575183455,-0.5325791315587395,153.0
156,-0.5468505162350134,-0.5449795701594079,-0.5837610899057579,-0.5444566217098739,-0.5572942278026674,153.0
157,-0.5468505162350134,-0.5537439801137135,-0.5838576188279508,-0.5493185648556883,-0.5315936284421244,153.0
158,-0.5468505162350134,-0.5490998535525315,-0.5930291894301216,-0.5494623993998048,-0.5606245675475796,153.0
159,-0.5468505162350134,-0.5589146517500808,-0.588807682915568,-0.5510612749348235,-0.5566218396472673,153.0
160,-0.5468505162350134,-0.5384806086673517,-0.5829468327452212,-0.5543904083957266,-0.5258891510917189,153.0
161,-0.5468505162350134,-0.5547360235729948,-0.566703378679518,-0.5629188909153686,-0.561124920540282,153.0
162,-0.5468505162350134,-0.5341164853276718,-0.5955876873769305,-0.5431022214674722,-0.5821117865408505,153.0
163,-0.5468505162350134,-0.53121906991487,-0.5816508348141997,-0.5303164448908047,-0.5732958622586987,153.0
164,-0.5468505162350134,-0.5668434014266176,-0.5856689503614683,-0.5727845833078625,-0.5714518156885555,153.0
165,-0.5468505162350134,-0.5239996906630123,-0.5890042046318702,-0.5189003922956809,-0.5285025233550102,153.0
166,-0.5468505162350134,-0.5485350756315025,-0.5693517188659718,-0.5513827273269881,-0.5628970527817445,153.0
167,-0.5468505162350134,-0.5433236315856879,-0.5940077050614763,-0.5335021142220447,-0.5898152467945258,153.0
168,-0.5468505162350134,-0.5610944882828903,-0.5846038313081992,-0.543049694637739,-0.5520183225226718,153.0
169,-0.5468505162350134,-0.5487709953025992,-0.5974964391666461,-0.549930648528265,-0.5724278496332393,153.0
170,-0.5468505162350134,-0.5402333043655327,-0.5864725456602233,-0.5347719698014537,-0.5403212991026205,153.0
171,-0.5468505162350134,-0.5428570095158608,-0.5772864846519374,-0.5465763556896218,-0.527019504899694,153.0
172,-0.5468505162350134,-0.564285326591007,-0.5781037521444333,-0.5660189985039439,-0.611407438548732,153.0
173,-0.5468505162350134,-0.5519818900366019,-0.5954929889904975,-0.5527761129281757,-0.5569299675327487,153.0
174,-0.5468505162350134,-0.540003542827789,-0.5896053060419678,-0.5580057275857544,-0.5587734669143619,153.0
175,-0.5468505162350134,-0.5463322843969028,-0.5773308950841606,-0.5491092881108602,-0.5556560248273668,153.0
176,-0.5468505162350134,-0.5507744026569124,-0.5883800729330122,-0.5601321770428449,-0.5867984461819619,153.0
177,-0.5468505162350134,-0.553213267734466,-0.6102158425331428,-0.5464493719523035,-0.5580061419116463,153.0
178,-0.5468505162350134,-0.5473044353564503,-0.5787155331915744,-0.5476356106703583,-0.5603523044869655,153.0
179,-0.5468505162350134,-0.5450614390235444,-0.5892609851282394,-0.551454018510195,-0.5764992532845143,153.0
180,-0.5468505162350134,-0.5464537574290785,-0.5900361239701605,-0.5461618977211161,-0.5583254179533993,153.0
181,-0.5468505162350134,-0.5523694544661746,-0.5969084706095829,-0.5555008877408366,-0.5646023548078604,153.0
182,-0.5468505162350134,-0.542772893120842,-0.5846563182187346,-0.5431025304096616,-0.5409358816815713,153.0
183,-0.5468505162350134,-0.5586438573486332,-0.6117463040243704,-0.553492362274016,-0.519932424533112,153.0
184,-0.5468505162350134,-0.5486222284217072,-0.607372128501,-0.5535081790760352,-0.5782390990857236,153.0
185,-0.5468505162350134,-0.5497281579708729,-0.5737599211587407,-0.5474344774288713,-0.5389854600092522,153.0
186,-0.5468505162350134,-0.544849132720659,-0.5939994510213858,-0.5461470862747452,-0.5661701830931269,153.0
187,-0.5468505162350134,-0.5465242163303212,-0.5787700710992321,-0.5470104514077928,-0.5467648616990483,153.0
188,-0.5468505162350134,-0.539644306186555,-0.595358011506497,-0.5412327317024662,-0.5324384577172004,153.0
189,-0.5468505162350134,-0.5342511171727385,-0.6057523171575705,-0.5299007299176223,-0.5204542262131863,153.0
190,-0.5468505162350134,-0.5563543281090474,-0.5920931878006837,-0.5647763402477732,-0.5532942782054282,153.0
191,-0.5468505162350134,-0.5436665278383798,-0.5566327214663699,-0.543769543467536,-0.5320548372375411,153.0
192,-0.5468505162350134,-0.533870401558347,-0.5507845192540872,-0.5314672372031537,-0.5283382463304288,153.0
193,-0.5468505162350134,-0.5290344285725687,-0.602558463267172,-0.5429764949335978,-0.533757834319406,153.0
194,-0.5468505162350134,-0.5503768689687539,-0.5846050178519112,-0.539267675494635,-0.546788867424477,153.0
195,-0.5468505162350134,-0.5455695787673508,-0.5818751564078347,-0.5469690575771439,-0.5408678846160276,153.0
196,-0.5468505162350134,-0.5493264020170252,-0.5864230009164789,-0.540459276899866,-0.5770550620936779,153.0
197,-0.5468505162350134,-0.5549088344613369,-0.5801981227853173,-0.5561691742403992,-0.5384128646510906,153.0
198,-0.5468505162350134,-0.5435389010884313,-0.5867040795448345,-0.5550266048892658,-0.538276862174719,153.0
199,-0.5468505162350134,-0.5466068140322665,-0.5642466033665189,-0.5783538314883689,-0.603242362688129,153.0
200,-0.5468505162350134,-0.5542194578823646,-0.5767407352543923,-0.5502431023875799,-0.5421185204440643,307.0
201,-0.5468505162350134,-0.5464821933232463,-0.578016429858218,-0.5373398308213373,-0.5637257967664584,307.0
202,-0.5468505162350134,-0.5345037115454591,-0.5768668041337047,-0.5537347343095789,-0.5593988931986383,307.0
203,-0.5468505162350134,-0.5403129027022788,-0.6147099442300887,-0.544314930505809,-0.517790732490847,307.0
204,-0.5468505162350134,-0.5499676987509745,-0.6055280708012202,-0.5597040495009601,-0.5276221745149807,307.0
205,-0.5468505162350134,-0.5545942967413731,-0.5844161670391119,-0.5630125075547749,-0.5438142555088074,307.0
206,-0.5468505162350134,-0.5449795701594079,-0.5833767176938488,-0.5465873180615574,-0.542498266242502,307.0
207,-0.5468505162350134,-0.5537439801137135,-0.5817673686741394,-0.5431480501801551,-0.4976659699540852,307.0
208,-0.5468505162350134,-0.5490998535525315,-0.6090408575015723,-0.5704233467742763,-0.5811746346994371,307.0
209,-0.5468505162350134,-0.5589146517500808,-0.5822446395961733,-0.5540881359585299,-0.6296119905453511,307.0
210,-0.5468505162350134,-0.5384806086673517,-0.5957823026313653,-0.5397770858669938,-0.5339937289724022,307.0
211,-0.5468505162350134,-0.5547360235729948,-0.587195571036785,-0.5497539589897905,-0.5430343506514309,307.0
212,-0.5468505162350134,-0.5341164853276718,-0.5911205429847471,-0.5470864740052603,-0.5735861149627209,307.0
213,-0.5468505162350134,-0.53121906991487,-0.5824729018256372,-0.5139466555685297,-0.5420952087797319,307.0
214,-0.5468505162350134,-0.5668434014266176,-0.571709820495441,-0.556155416601744,-0.5817002916062296,307.0
215,-0.5468505162350134,-0.5239996906630123,-0.5700369173914479,-0.5273103756571035,-0.5220815922415385,307.0
216,-0.5468505162350134,-0.5485350756315025,-0.6054680035958964,-0.5421275151745595,-0.5708092689355522,307.0
217,-0.5468505162350134,-0.5433236315856879,-0.5821666021923305,-0.53043560957696,-0.5456247692471026,307.0
218,-0.5468505162350134,-0.5610944882828903,-0.5846421500090875,-0.5667013151416632,-0.5536972726706273,307.0
219,-0.5468505162350134,-0.5487709953025992,-0.5919726107965931,-0.5422069356414256,-0.6754005143280186,307.0
220,-0.5468505162350134,-0.5402333043655327,-0.5939489504343339,-0.540955148027834,-0.5346497617900594,307.0
221,-0.5468505162350134,-0.5428570095158608,-0.5919841277358645,-0.5434454791903244,-0.5396823417861518,307.0
222,-0.5468505162350134,-0.564285326591007,-0.5906119429837461,-0.617590161039956,-0.6981767615339779,307.0
223,-0.5468505162350134,-0.5519818900366019,-0.5951041033226389,-0.5690976589832007,-0.5682754470656243,307.0
224,-0.5468505162350134,-0.540003542827789,-0.5893386587197144,-0.5485035716599509,-0.6265043390303517,307.0
225,-0.5468505162350134,-0.5463322843969028,-0.5852209696546987,-0.5421747720119051,-0.5185157379653805,307.0
226,-0.5468505162350134,-0.5507744026569124,-0.5739867924514497,-0.5354327825888726,-0.5735796413663424,307.0
227,-0.5468505162350134,-0.553213267734466,-0.5938406301419659,-0.5661147910417379,-0.5930209131662623,307.0
228,-0.5468505162350134,-0.5473044353564503,-0.5976252905594786,-0.5407895088604514,-0.5450210649585526,307.0
229,-0.5468505162350134,-0.5450614390235444,-0.577454737538077,-0.551848171430421,-0.5409774287301845,307.0
230,-0.5468505162350134,-0.5464537574290785,-0.5985646061301603,-0.528044238408415,-0.4797715481714567,307.0
231,-0.5468505162350134,-0.5523694544661746,-0.5885174743913348,-0.5416542983196195,-0.556348815708181,307.0
232,-0.5468505162350134,-0.542772893120842,-0.59660030528042,-0.5424849791769067,-0.5510460592085461,307.0
233,-0.5468505162350134,-0.5586438573486332,-0.596863756614746,-0.5418494732490154,-0.518502802897154,307.0
234,-0.5468505162350134,-0.5486222284217072,-0.5871956827193751,-0.5380816327158605,-0.5485113399984309,307.0
235,-0.5468505162350134,-0.5497281579708729,-0.5754814479452939,-0.540576311896244,-0.6037729119643713,307.0
236,-0.5468505162350134,-0.544849132720659,-0.5830495510697438,-0.55919302213148,-0.5383408681746484,307.0
237,-0.5468505162350134,-0.5465242163303212,-0.5855840353912156,-0.5443698435227753,-0.5185739817557178,307.0
238,-0.5468505162350134,-0.539644306186555,-0.5784788672423233,-0.5529344601564689,-0.5142964878228432,307.0
239,-0.5468505162350134,-0.5342511171727385,-0.5907343723413455,-0.5525887442251217,-0.6154790861161473,307.0
240,-0.5468505162350134,-0.5563543281090474,-0.5787273463372143,-0.561732409439639,-0.5538081083610096,307.0
241,-0.5468505162350134,-0.5436665278383798,-0.6048287262304423,-0.5351340620542812,-0.6239480336864309,307.0
242,-0.5468505162350134,-0.533870401558347,-0.6000767463055191,-0.5292925454550456,-0.5800517492077141,307.0
243,-0.5468505162350134,-0.5290344285725687,-0.5869203583229652,-0.5487217525318066,-0.5553517590616601,307.0
244,-0.5468505162350134,-0.5503768689687539,-0.5689677764945211,-0.5624382656531856,-0.5500050964802171,307.0
245,-0.5468505162350134,-0.5455695787673508,-0.5827421966545046,-0.5367343752711812,-0.5219381558021732,307.0
246,-0.5468505162350134,-0.5493264020170252,-0.5818821934998063,-0.5940063156449045,-0.5683334226255451,307.0
247,-0.5468505162350134,-0.5549088344613369,-0.5906122863479067,-0.5517638430270385,-0.5706858141844735,307.0
248,-0.5468505162350134,-0.5435389010884313,-0.5719591942205839,-0.5395998379616297,-0.535556268494785,307.0
249,-0.5468505162350134,-0.5466068140322665,-0.576180546266126,-0.5454836522258247,-0.5396615459044044,307.0
