,Theo,Clean,Ano,BFTrue,BFPred
0,0.5468505162350134,0.5542194578823646,0.5793687763064862,0.5585455665529548,0.5633994377916649
1,0.5468505162350134,0.5464821933232463,0.5644099742384504,0.5451194480254877,0.5519896720821745
2,0.5468505162350134,0.5345037115454591,0.5421418154843552,0.5337424367402421,0.5389797820834026
3,0.5468505162350134,0.5403129027022788,0.5732884347899944,0.5466551621543794,0.547463659987286
4,0.5468505162350134,0.5499676987509745,0.5709133047342582,0.5477053411651875,0.547908848461098
5,0.5468505162350134,0.5545942967413731,0.5725564234728547,0.5546897263027475,0.5531939572230039
6,0.5468505162350134,0.5449795701594079,0.5770404719150033,0.5465024916506026,0.545833293619353
7,0.5468505162350134,0.5537439801137135,0.5706096992573947,0.5506986734719433,0.5557216771306539
8,0.5468505162350134,0.5490998535525315,0.5690569298217093,0.5538783420528481,0.5523519291866087
9,0.5468505162350134,0.5589146517500808,0.5859054147447118,0.565153452740832,0.5661079398868879
10,0.5468505162350134,0.5384806086673517,0.5885434863397653,0.5457983595217902,0.5460428932484749
11,0.5468505162350134,0.5547360235729948,0.5704034808778126,0.5493187261884797,0.5568919425494426
12,0.5468505162350134,0.5341164853276718,0.5454158712846658,0.530608539886194,0.5302721814142041
13,0.5468505162350134,0.53121906991487,0.562223488326958,0.5319728207755202,0.5318677676704268
14,0.5468505162350134,0.5668434014266176,0.6027321853657208,0.5654341971261858,0.571679170298868
15,0.5468505162350134,0.5239996906630123,0.5625790350789408,0.5262479224543537,0.5255900996774978
16,0.5468505162350134,0.5485350756315025,0.570461060544378,0.5422215898626169,0.5391468867164827
17,0.5468505162350134,0.5433236315856879,0.5677529959773366,0.5495973590338676,0.5499089915081444
18,0.5468505162350134,0.5610944882828903,0.5711408869006114,0.5602658183316773,0.5593273694653473
19,0.5468505162350134,0.5487709953025992,0.5632228521108897,0.5500724462910455,0.5524159390877303
20,0.5468505162350134,0.5402333043655327,0.5598751065861908,0.549167627377501,0.5461580310787861
21,0.5468505162350134,0.5428570095158608,0.571045183246905,0.5436444916767975,0.5430679595462274
22,0.5468505162350134,0.564285326591007,0.5696652108943331,0.560350879847798,0.5627027563882634
23,0.5468505162350134,0.5519818900366019,0.5646030461175829,0.5490467996340367,0.5531017511615864
24,0.5468505162350134,0.540003542827789,0.5605852607048368,0.5386345082980616,0.5397934989749694
25,0.5468505162350134,0.5463322843969028,0.5909936281638309,0.5484445864326658,0.5469132564169474
26,0.5468505162350134,0.5507744026569124,0.5604891141647634,0.5496885170507034,0.5472018686164918
27,0.5468505162350134,0.553213267734466,0.5767735383380531,0.5529202974300108,0.5505977076302802
28,0.5468505162350134,0.5473044353564503,0.5611980000610074,0.5590738647563136,0.556627498391579
29,0.5468505162350134,0.5450614390235444,0.5708105752287133,0.5374749732780001,0.5468393024586543
30,0.5468505162350134,0.5464537574290785,0.5659708198500536,0.5557680356395059,0.5455440625958946
31,0.5468505162350134,0.5523694544661746,0.5791737736424621,0.5562997945199168,0.5577764538132945
32,0.5468505162350134,0.542772893120842,0.550405838032666,0.5418176327104931,0.5394504990606183
33,0.5468505162350134,0.5586438573486332,0.5504417401019324,0.5572656514090566,0.5572881195701499
34,0.5468505162350134,0.5486222284217072,0.5785790979691954,0.5536480032983025,0.5479721078489158
35,0.5468505162350134,0.5497281579708729,0.570748594754989,0.5595504380133514,0.5522551866933839
36,0.5468505162350134,0.544849132720659,0.56410275498255,0.5470804035941341,0.5462235609367113
37,0.5468505162350134,0.5465242163303212,0.566732418063149,0.548578042450274,0.5569803009688736
38,0.5468505162350134,0.539644306186555,0.5817382953735915,0.5448398958091757,0.5387834960403471
39,0.5468505162350134,0.5342511171727385,0.5508667566743252,0.534979329917879,0.5393663615754588
40,0.5468505162350134,0.5563543281090474,0.5591191922848325,0.5531544138324764,0.5543695765479695
41,0.5468505162350134,0.5436665278383798,0.5551135015725808,0.5528660451900199,0.5522526915879148
42,0.5468505162350134,0.533870401558347,0.5598667868657219,0.5394196905548904,0.5405428770315626
43,0.5468505162350134,0.5290344285725687,0.5697470915716416,0.5427253248083364,0.5364780627754047
44,0.5468505162350134,0.5503768689687539,0.572545209508135,0.551831602755654,0.551236646822694
45,0.5468505162350134,0.5455695787673508,0.566253737289875,0.5538610200483333,0.5520396283097044
46,0.5468505162350134,0.5493264020170252,0.5736148700753334,0.5557954281131701,0.5546367436132419
47,0.5468505162350134,0.5549088344613369,0.578024803318378,0.554440095742921,0.556858918220049
48,0.5468505162350134,0.5435389010884313,0.5515876897255046,0.5441094058983205,0.5466575237611331
49,0.5468505162350134,0.5466068140322665,0.5715417486032677,0.5457581092739497,0.5449915686028566
50,0.5468505162350134,0.5268654538714065,0.5756329397404009,0.5335547626351181,0.5368764632590968
51,0.5468505162350134,0.5352971595792376,0.5591471802867762,0.5398652449824378,0.5389276434503213
52,0.5468505162350134,0.5519936401355091,0.5878661003152867,0.5602536554526814,0.557299512716266
53,0.5468505162350134,0.5381275165960365,0.5459503825288226,0.5452934261360377,0.5436041523631356
54,0.5468505162350134,0.5611804488321375,0.5910372379690005,0.5637040638745936,0.5625217065375817
55,0.5468505162350134,0.5582624489020287,0.5794535689036648,0.571191008289743,0.5653278877345089
56,0.5468505162350134,0.5695951830333231,0.5863441873704301,0.5622289759746196,0.5622716024104292
57,0.5468505162350134,0.5409176483298874,0.5446197372146516,0.5450892928266402,0.5438220098675143
58,0.5468505162350134,0.5411951688188507,0.5522332452268708,0.5448136442603482,0.5422085655279433
59,0.5468505162350134,0.5631926355243272,0.5860367185989915,0.5628845093799827,0.5642528996554238
60,0.5468505162350134,0.5435936827781037,0.5831964099746101,0.5441960192005868,0.5401602509907777
61,0.5468505162350134,0.5518110087455517,0.5532987976131827,0.5513747728893236,0.554043734403838
62,0.5468505162350134,0.5189603968619019,0.5477011253117855,0.5175877879869427,0.5117243841227732
63,0.5468505162350134,0.5578298009998626,0.5959908418487634,0.5659882222302998,0.5668295102584763
64,0.5468505162350134,0.5439438199640353,0.5641247225467694,0.5445063177451986,0.5516500939764392
65,0.5468505162350134,0.535231271956821,0.5550303775495683,0.5327804615448676,0.5321332000224971
66,0.5468505162350134,0.5373532920026383,0.5591162543470893,0.5374025202880587,0.5367541333258607
67,0.5468505162350134,0.5424042430693984,0.568422687620646,0.5377226197134183,0.5426125848624506
68,0.5468505162350134,0.5371017118421757,0.5705751864844706,0.5389956695981776,0.5433610321687231
69,0.5468505162350134,0.5442369842883095,0.5839345842656013,0.5498484994328109,0.5488375603689473
70,0.5468505162350134,0.5452584241734829,0.5752669438697717,0.5413957434394654,0.5409473655663295
71,0.5468505162350134,0.5388093222164901,0.5664294641476169,0.5366370956302002,0.5316384584229961
72,0.5468505162350134,0.537325130344664,0.5798479475188663,0.5484780118164643,0.5522641415385428
73,0.5468505162350134,0.5397851763603562,0.5538588888369721,0.5421858443871865,0.5415268173983621
74,0.5468505162350134,0.5713922142996755,0.5914203124436684,0.5771790925398934,0.5695804182108883
75,0.5468505162350134,0.5561109134659552,0.5698839265271327,0.5555723355396666,0.5560723092423727
76,0.5468505162350134,0.5402074333245233,0.5599784120348787,0.5440779959483742,0.541874361142267
77,0.5468505162350134,0.5276245172452202,0.5625225395993853,0.5205413491190226,0.527226835607028
78,0.5468505162350134,0.5521810559845437,0.5885443690329337,0.5503017638563101,0.5535369336123437
79,0.5468505162350134,0.5579267256296518,0.5685300784692072,0.5565643532921618,0.5577035045196159
80,0.5468505162350134,0.5579026202746384,0.5786398247432848,0.5630950660939474,0.5637823456827016
81,0.5468505162350134,0.5462401077076529,0.574271479448899,0.5476274799978387,0.551546227956289
82,0.5468505162350134,0.5254097578214768,0.5634250766584248,0.5280755213230454,0.5220038602619178
83,0.5468505162350134,0.5590405516792015,0.5557130386597666,0.5595314860618739,0.562763872261919
84,0.5468505162350134,0.5592762087428784,0.5616846861206718,0.5609124720555608,0.5619660869220487
85,0.5468505162350134,0.5492325184395632,0.5711415984662445,0.5555040707783779,0.5532290068186224
86,0.5468505162350134,0.5543681777621717,0.5741715559524362,0.5617128455017981,0.553057044467222
87,0.5468505162350134,0.534841167175715,0.5746899403175271,0.5304375222059109,0.5312781006079887
88,0.5468505162350134,0.5439445978651869,0.5924845209668662,0.5469013095871661,0.547474029572387
89,0.5468505162350134,0.559696412859571,0.5663047740283859,0.5643090536433799,0.5636089730013876
90,0.5468505162350134,0.5408809998602586,0.5534153667023792,0.5395962285007428,0.5361301215923083
91,0.5468505162350134,0.5317069708444294,0.5632313764544836,0.5371901931615372,0.5390857846298543
92,0.5468505162350134,0.5411583846785213,0.5636289178000831,0.5414036057773058,0.5451913379357074
93,0.5468505162350134,0.53631541529808,0.5780743584774669,0.535829020368107,0.532094110557677
94,0.5468505162350134,0.5605578561371557,0.5780454471178131,0.5601564511247998,0.561044010576017
95,0.5468505162350134,0.5456522186266772,0.5628455045958322,0.5534718595447555,0.5488737163086719
96,0.5468505162350134,0.5441861811770671,0.5633272135765945,0.5530685641464811,0.5494421420826386
97,0.5468505162350134,0.5452047091732506,0.5834256279086739,0.541396901732588,0.5436558327916876
98,0.5468505162350134,0.54578789500456,0.5657882431680458,0.5544481633501497,0.5475710724801023
99,0.5468505162350134,0.5458202510659946,0.5592111327210721,0.5458202047617637,0.5448457712525794
