,Theo,Clean,Ano,BFTrue,BFPred,AnoNumber
0,0.0,0.06188545359428502,0.2174284177763352,0.07109677613680664,0.07119451336270846,5
1,0.0,0.07821894239023554,0.19523766567700782,0.08451238568984687,0.07704105084965415,5
2,0.0,0.0767684983921797,0.2117717604049765,0.07728133853746535,0.07735927462673016,5
3,0.0,0.08123132959189173,0.2245795963399595,0.08842800982960229,0.0844261049673991,5
4,0.0,0.07847978397120464,0.21750491947728637,0.08435133958859188,0.0847297490378916,5
5,0.0,0.07802127386048963,0.21626676264014694,0.08934974938580283,0.0779529311011052,5
6,0.0,0.08901211551539734,0.21510269286233158,0.08999633020530941,0.09573400228316166,5
7,0.0,0.07648806809749381,0.20994422511546237,0.09043644953175713,0.08167434390136989,5
8,0.0,0.08098609718463501,0.18019993746916488,0.08545320205415433,0.07884502491431468,5
9,0.0,0.0842130229915997,0.1971703256913381,0.09391797780621727,0.09534663049216374,5
10,0.0,0.07575543872247975,0.22310219261472378,0.0782310086886778,0.07838055840690025,5
11,0.0,0.07435430172596803,0.21315185103002893,0.07673967189962055,0.07877413464363273,5
12,0.0,0.0753939475794108,0.20113355031622107,0.08097436457835888,0.07455437677132154,5
13,0.0,0.09554506854121429,0.19877356400666163,0.09386683251005924,0.09335488809862057,5
14,0.0,0.07795784652003318,0.22796776628445728,0.0952393446535791,0.0864712276770677,5
15,0.0,0.0755267519031405,0.2011960379918513,0.07976523892766404,0.0770491855010716,5
16,0.0,0.0836029469689949,0.20302085545555798,0.10683587822786901,0.09726107171701609,5
17,0.0,0.0735761605472024,0.20812862191245546,0.08088821573420531,0.07296714695685111,5
18,0.0,0.07505734725400565,0.20996397173266873,0.07532342866903544,0.08070727713925491,5
19,0.0,0.07831704896005143,0.21919462724560304,0.08094182873846593,0.08587962750490016,5
20,0.0,0.08542314506645561,0.20374171005225258,0.08480376883778183,0.0866766157314079,5
21,0.0,0.060658708448423165,0.2024257303277516,0.06090810511884248,0.06495574719512467,5
22,0.0,0.06266176150153492,0.2136010365349724,0.06879120733426965,0.06186986587399974,5
23,0.0,0.08881426368299326,0.2057792609790941,0.0915977958073121,0.08611480480036832,5
24,0.0,0.0834201657662648,0.21169362574202702,0.08109693511709934,0.0819502200663179,5
25,0.0,0.07194507065163368,0.17159966112823452,0.07229085000012121,0.07400169017462148,5
26,0.0,0.07156625836606446,0.20924955203175719,0.0748173435211899,0.07934521960873285,5
27,0.0,0.07831381255540397,0.2175306859152781,0.07927317184389215,0.07938703676660877,5
28,0.0,0.0625953315303419,0.1973573499022624,0.06800742847953459,0.06646085054871775,5
29,0.0,0.08540592633164937,0.20556140170894358,0.0885183591621621,0.08588482167419233,5
30,0.0,0.0680358710853381,0.21912162326096085,0.08787960536645727,0.07409441253292467,5
31,0.0,0.06772750282251234,0.18799848247646192,0.07569273038374698,0.07187499636060421,5
32,0.0,0.07523204284761807,0.17195434501516732,0.07389324806885132,0.07801335956339854,5
33,0.0,0.07940331009346314,0.21103053114730555,0.07822991615472213,0.07954166103800163,5
34,0.0,0.06275171904980084,0.23063755656542434,0.0702133311481777,0.06438007430482313,5
35,0.0,0.0891460684961208,0.2151402632127099,0.0958397207346355,0.09766494113791657,5
36,0.0,0.0685163253463053,0.2133856840980452,0.07097381604641098,0.08716844548155211,5
37,0.0,0.09411209380155783,0.20859662175797528,0.09450069799400299,0.10436007395606463,5
38,0.0,0.06144830494164651,0.19515883893172395,0.06846978281449174,0.0649503442880522,5
39,0.0,0.07547652326574876,0.21843746764061434,0.08452527816687141,0.07688124820191737,5
40,0.0,0.06990331654436241,0.22066022298554286,0.06953599111590847,0.0694017112060999,5
41,0.0,0.07829163401907245,0.18046272142316497,0.08067097977948978,0.07821691394872174,5
42,0.0,0.08847447016804755,0.22212602793040065,0.09598739490794561,0.09023264288013605,5
43,0.0,0.09487194223457741,0.22425446408111155,0.10163508799288469,0.10484052383356812,5
44,0.0,0.076265426203976,0.17978710033558692,0.07670648695173811,0.07745461829656149,5
45,0.0,0.057219380291774195,0.20436710565887733,0.06587129218853645,0.05896190476558739,5
46,0.0,0.07068202687823906,0.19562719448555185,0.08228747731985588,0.07564855522756896,5
47,0.0,0.06733864555894023,0.22389944829406364,0.07301217344547935,0.06653400203667753,5
48,0.0,0.07470502345886204,0.1966318485128203,0.07859150657952373,0.07893518623875448,5
49,0.0,0.06870273184946729,0.17101964090090557,0.07099494445556864,0.06947307092896081,5
50,0.0,0.06188545359428502,0.2988199537511507,0.06256465864985258,0.0724409927916991,15
51,0.0,0.07821894239023554,0.27905348399069724,0.0838941905331227,0.11081641604489761,15
52,0.0,0.0767684983921797,0.2778361863948803,0.07979104588964951,0.07941660349271654,15
53,0.0,0.08123132959189173,0.280373850516824,0.08358548944050068,0.095103753962359,15
54,0.0,0.07847978397120464,0.2656301228672167,0.07919297081464761,0.10395958391132729,15
55,0.0,0.07802127386048963,0.2850609076251685,0.08144392078344787,0.08680625386515661,15
56,0.0,0.08901211551539734,0.28919846118462644,0.091306038563252,0.11197852473209477,15
57,0.0,0.07648806809749381,0.25957378724602276,0.07684388273352175,0.08230908239343071,15
58,0.0,0.08098609718463501,0.2738397046687933,0.07985422489530289,0.08536287718537676,15
59,0.0,0.0842130229915997,0.26268282410473603,0.08512004714412762,0.10248482520901883,15
60,0.0,0.07575543872247975,0.2716286495548382,0.07416211235676838,0.07605197977089802,15
61,0.0,0.07435430172596803,0.26447682076899215,0.07481463234008259,0.09999030235879129,15
62,0.0,0.0753939475794108,0.27147328114945374,0.07175286611394709,0.0775899361952315,15
63,0.0,0.09554506854121429,0.28642816942181665,0.09993009509560517,0.09153160256366849,15
64,0.0,0.07795784652003318,0.2677095138699907,0.0784329946976539,0.08484306592032227,15
65,0.0,0.0755267519031405,0.2860251578636786,0.07871922751582364,0.08162422916081667,15
66,0.0,0.0836029469689949,0.28127786148175066,0.08472106095151566,0.09021978456683649,15
67,0.0,0.0735761605472024,0.25477173337882225,0.0717735608436288,0.08312492801808544,15
68,0.0,0.07505734725400565,0.2710582802568025,0.07222328687747452,0.07241496281750552,15
69,0.0,0.07831704896005143,0.2596410653468713,0.07998431636496262,0.08991792052028431,15
70,0.0,0.08542314506645561,0.2776546516394825,0.09687671431717541,0.08749458187479812,15
71,0.0,0.060658708448423165,0.2821037867146735,0.058887872518170646,0.07502783820115107,15
72,0.0,0.06266176150153492,0.27750336961484345,0.07021442431199205,0.07859397752347877,15
73,0.0,0.08881426368299326,0.27159574263029457,0.09345390562293751,0.09997087184817403,15
74,0.0,0.0834201657662648,0.2728081642617009,0.08388336650427382,0.09031942543534162,15
75,0.0,0.07194507065163368,0.2647090749176104,0.07155143660449258,0.07965190614152257,15
76,0.0,0.07156625836606446,0.2870078242487395,0.07230814243138751,0.07665225787754372,15
77,0.0,0.07831381255540397,0.3019854761118543,0.07671864942049222,0.08450346605096912,15
78,0.0,0.0625953315303419,0.2599509418053408,0.06481640195958896,0.07251386420718535,15
79,0.0,0.08540592633164937,0.28185692965580017,0.08766120236773711,0.09187593017883891,15
80,0.0,0.0680358710853381,0.2865173270367557,0.068186644949799,0.08147772207981024,15
81,0.0,0.06772750282251234,0.24652477915630389,0.06926392189517679,0.07638103886853513,15
82,0.0,0.07523204284761807,0.26216029270148894,0.07661284108785159,0.09718112905382878,15
83,0.0,0.07940331009346314,0.2552524442610519,0.07841170071876667,0.08626761103384249,15
84,0.0,0.06275171904980084,0.26304736787341937,0.07316753631985365,0.07372474386931245,15
85,0.0,0.0891460684961208,0.2839284844366591,0.08921332047478085,0.09179573098935953,15
86,0.0,0.0685163253463053,0.2745391395864254,0.06921706729261894,0.08280294224989057,15
87,0.0,0.09411209380155783,0.2762491831301622,0.09226709238015106,0.0968792535338847,15
88,0.0,0.06144830494164651,0.2872875958197419,0.06624501662098187,0.09874663961711808,15
89,0.0,0.07547652326574876,0.27095292804639637,0.07726824814029137,0.0842923452589274,15
90,0.0,0.06990331654436241,0.24738071710298035,0.07210294897772519,0.0900478234539219,15
91,0.0,0.07829163401907245,0.2661986739777079,0.07669433103917138,0.0840094721762806,15
92,0.0,0.08847447016804755,0.26960794615446126,0.08478546650825132,0.09301414099326,15
93,0.0,0.09487194223457741,0.27337868734640375,0.0951120199743925,0.09689821504183499,15
94,0.0,0.076265426203976,0.2729614474936979,0.07585391348029792,0.09104471022954509,15
95,0.0,0.057219380291774195,0.2687652579437651,0.06259968954204011,0.07197438009971034,15
96,0.0,0.07068202687823906,0.27001481867364285,0.0772689862220856,0.08562587062076814,15
97,0.0,0.06733864555894023,0.25642337858162423,0.06896411787359812,0.08092277627331643,15
98,0.0,0.07470502345886204,0.27860145574313283,0.07329267486466619,0.07850525356944094,15
99,0.0,0.06870273184946729,0.26186258178986566,0.080382053198156,0.07532134644392462,15
100,0.0,0.06188545359428502,0.32321159544250555,0.06759858059547867,0.12677326011324483,76
101,0.0,0.07821894239023554,0.3098131993428995,0.08795970049897345,0.13998159674116187,76
102,0.0,0.0767684983921797,0.3248164860569221,0.07701108050472597,0.15206891872004946,76
103,0.0,0.08123132959189173,0.33037587331762847,0.08659716728957194,0.10789045206152623,76
104,0.0,0.07847978397120464,0.336223650699361,0.11693327769477918,0.14123631149447213,76
105,0.0,0.07802127386048963,0.3347479602371492,0.08269869170454869,0.1353814335106867,76
106,0.0,0.08901211551539734,0.33645974085619657,0.08775574441352778,0.13183815091549522,76
107,0.0,0.07648806809749381,0.3194529758186557,0.0800709191431616,0.13144665307867617,76
108,0.0,0.08098609718463501,0.32422237483203464,0.0842965031040812,0.1434578589814266,76
109,0.0,0.0842130229915997,0.33678667134633455,0.09236747330554304,0.13245381029663175,76
110,0.0,0.07575543872247975,0.33752055065714137,0.08530996770710643,0.12589738344886436,76
111,0.0,0.07435430172596803,0.3325953784317209,0.08148371393788133,0.14677297735853967,76
112,0.0,0.0753939475794108,0.3362255224796448,0.077929678110529,0.11145251916867104,76
113,0.0,0.09554506854121429,0.33232103075389235,0.10395457819428729,0.14137189983292411,76
114,0.0,0.07795784652003318,0.31636065560087706,0.07904845546854856,0.12924392492908518,76
115,0.0,0.0755267519031405,0.31197465975043537,0.07668558412477153,0.1763592769821776,76
116,0.0,0.0836029469689949,0.3417779046325288,0.09261615028976779,0.1325592051012092,76
117,0.0,0.0735761605472024,0.3325799996857037,0.08444736541362818,0.16271453534739191,76
118,0.0,0.07505734725400565,0.3408520209513095,0.08153064508175438,0.16838086428559407,76
119,0.0,0.07831704896005143,0.3321486203565751,0.07803729874151667,0.1608521885273936,76
120,0.0,0.08542314506645561,0.33162791102910805,0.0861133457055582,0.11673266896898771,76
121,0.0,0.060658708448423165,0.3316281996904748,0.07000406241808547,0.13695778984178814,76
122,0.0,0.06266176150153492,0.3427449197771297,0.06591901357975927,0.11121436775017646,76
123,0.0,0.08881426368299326,0.306412798727173,0.09721184866115269,0.1299337732094454,76
124,0.0,0.0834201657662648,0.3049422773793056,0.09586072702499814,0.15254072311172245,76
125,0.0,0.07194507065163368,0.3303944115187659,0.08729622393381176,0.1601229912987991,76
126,0.0,0.07156625836606446,0.335624302600594,0.08029711107616645,0.15228088594310316,76
127,0.0,0.07831381255540397,0.3342209535939337,0.08231321068017906,0.11675538557281932,76
128,0.0,0.0625953315303419,0.32470792175710983,0.07553588473145878,0.12981700604601168,76
129,0.0,0.08540592633164937,0.3170398523340612,0.0824644581393418,0.12607450690714428,76
130,0.0,0.0680358710853381,0.3326514032089041,0.06838811681236005,0.1528512494902666,76
131,0.0,0.06772750282251234,0.3261381628221175,0.08019618623175531,0.1230301729657699,76
132,0.0,0.07523204284761807,0.3338299609949001,0.0781983348096467,0.12325257536262937,76
133,0.0,0.07940331009346314,0.3165206544669093,0.07861707309839189,0.12104905000316357,76
134,0.0,0.06275171904980084,0.35999827252945316,0.08247140340456942,0.13103116207432988,76
135,0.0,0.0891460684961208,0.3278873682032882,0.09267759538446055,0.11748530362685022,76
136,0.0,0.0685163253463053,0.33713715686395934,0.07485449686172549,0.12895503441144004,76
137,0.0,0.09411209380155783,0.3255776296780704,0.09450652973455301,0.14770747601320158,76
138,0.0,0.06144830494164651,0.3313755507012874,0.06350677699393133,0.10859352544008288,76
139,0.0,0.07547652326574876,0.32141435810215546,0.088916252881663,0.14201091403507887,76
140,0.0,0.06990331654436241,0.33305576293339095,0.07119950845437863,0.1348162474876812,76
141,0.0,0.07829163401907245,0.31884734224171246,0.07840358971018668,0.13173224259183436,76
142,0.0,0.08847447016804755,0.34349355280103777,0.08713421540920924,0.1469945883064064,76
143,0.0,0.09487194223457741,0.3368884586000074,0.10701454494936159,0.20098892970245155,76
144,0.0,0.076265426203976,0.3438895944211574,0.07878586138704485,0.11998505201601732,76
145,0.0,0.057219380291774195,0.3429034612469579,0.09876525557911559,0.16260146734723327,76
146,0.0,0.07068202687823906,0.3308962663024121,0.0815836499587134,0.16677215358672542,76
147,0.0,0.06733864555894023,0.3357591535924659,0.07392591256823182,0.11450829721434955,76
148,0.0,0.07470502345886204,0.3248298996894776,0.07678348230333887,0.10425738075720559,76
149,0.0,0.06870273184946729,0.3207648114833396,0.0790268279032211,0.162814305552619,76
150,0.0,0.06188545359428502,0.3287557383161325,0.06849256631168782,0.18229522098859216,153
151,0.0,0.07821894239023554,0.34085638325688417,0.08802942055060471,0.1792755671075923,153
152,0.0,0.0767684983921797,0.33428716540240805,0.08344633323675157,0.17758795721568524,153
153,0.0,0.08123132959189173,0.34602749266940874,0.08859370009594889,0.19210185797899224,153
154,0.0,0.07847978397120464,0.32887870814098885,0.0823688204741166,0.17384833324379334,153
155,0.0,0.07802127386048963,0.3499813329361825,0.0871929014680945,0.1410983798954766,153
156,0.0,0.08901211551539734,0.33462358575160345,0.08942706236478497,0.17273712286887552,153
157,0.0,0.07648806809749381,0.34688963433704423,0.08984714281115493,0.164645499416266,153
158,0.0,0.08098609718463501,0.3239328986250586,0.1084370266177022,0.1454611746929299,153
