,Theo,Clean,Ano,BFTrue,BFPred
32,0.0,0.001534003277517306,0.003668598251281966,0.0015620372483967065,0.0015907429145755579
33,0.0,0.0016190566322359533,0.003941816472941113,0.0015966788739556017,0.0016253322202888416
34,0.0,0.001279525838308236,0.004530464950680378,0.0014272312726941983,0.0013144077710919907
35,0.0,0.0018177143152661476,0.004174710484630148,0.0019071232131093136,0.0019194150168946743
36,0.0,0.001397067840595028,0.004170529892224385,0.0013704035532350325,0.0015279979009666165
37,0.0,0.0019189730184254422,0.003836864388631025,0.0019316118186514727,0.0020077344400656703
38,0.0,0.0012529488448066654,0.0041906344206892,0.0013844510108992096,0.0013207458534683174
39,0.0,0.0015389883044886047,0.004633931721396532,0.0018385543787425255,0.0015597381301408388
40,0.0,0.0014253489953154545,0.00440275976196005,0.001417859122784609,0.0014212016212921876
41,0.0,0.001596389233118439,0.0036795326220888333,0.0017383056131248388,0.001682503337547132
42,0.0,0.0018040202296419376,0.004642241877089418,0.0019184440789917797,0.0019198476723629068
43,0.0,0.0019344665494070395,0.004473838354970241,0.0020970451855532673,0.002252263632155498
44,0.0,0.0015550742652983467,0.0038231852413319954,0.0015640676224775707,0.001566366095755061
45,0.0,0.001166719838817587,0.004110549953482035,0.0013901100930123723,0.0012477923429540488
46,0.0,0.0014412271259521957,0.0038283821899707665,0.0016094036938723057,0.0014595969819806822
47,0.0,0.0013730546065353988,0.0042737107758553956,0.0015501891296113423,0.0014394733270310035
48,0.0,0.0015232571985984544,0.003863017057621373,0.0016122121415790727,0.0015964145460390315
49,0.0,0.0014008687235164212,0.003753428622605219,0.0014476076065432733,0.0014105604875166004
50,0.0,0.0015604261073364086,0.004150356038796899,0.0016860453845484408,0.0017755664385205737
51,0.0,0.0016838697312892299,0.004201321926866385,0.0017044615263346566,0.0016663631047860448
52,0.0,0.0016797696679686385,0.004459715937346729,0.0018944896769475098,0.0017512017109624595
53,0.0,0.0018159481775504112,0.0040236502260650635,0.0018534548684955967,0.0018928468983383626
54,0.0,0.0018370432053546252,0.00419374467177043,0.0017966970314418507,0.0020019354864002463
55,0.0,0.0015743210451476142,0.004354773038793533,0.0016015297913219502,0.0015925441183165874
56,0.0,0.0013342257384309072,0.004256440893933036,0.0015306539959242312,0.0015249836113672105
57,0.0,0.001610714678555835,0.003899703742722919,0.00169586320262141,0.0015867227808675703
58,0.0,0.001498821799113806,0.003857270154459168,0.0014850732132266323,0.0014713981972371687
59,0.0,0.001607413309265848,0.003961982781912152,0.0016776084587384191,0.0016589824540021707
60,0.0,0.0014746593641451202,0.00421414775135494,0.0014676505844499904,0.0015199535991459018
61,0.0,0.0014974209870583007,0.00407112330287715,0.0016910174834191228,0.0016820197433811144
62,0.0,0.001778777361087713,0.0041667994732737515,0.0021187434690418784,0.0018511282465243104
63,0.0,0.0014904232071425764,0.004414780652598358,0.0016910484182003657,0.0016562389186647378
64,0.0,0.0015338623057768082,0.00400851949860282,0.0015386863809272854,0.001601883486797221
65,0.0,0.001498143388319845,0.003736100792920035,0.0016101681772940943,0.0015697095815959264
66,0.0,0.0013004580045491657,0.004162940930961582,0.001393764492334714,0.0013717419160356589
67,0.0,0.00155788242597223,0.004254644943946133,0.0016332183207967935,0.0017118519492395257
68,0.0,0.0015238608536637893,0.004084784181965858,0.001571034331392325,0.0017136736159038617
69,0.0,0.001572512488172141,0.0042914384596060345,0.0018119413328551365,0.0017538685192890595
70,0.0,0.00143748472803909,0.004277286638387197,0.001598232495208034,0.001614326854226007
71,0.0,0.0016420335955066394,0.004234194607059482,0.0016702651583766807,0.001715721604164171
72,0.0,0.0013043858508762275,0.004170030091973124,0.0019002441354401987,0.0016123099989899011
73,0.0,0.0017045792008713507,0.004421535019717661,0.0016888646732554724,0.0016819517790924378
74,0.0,0.0016996725481591862,0.004156249533276568,0.001828571926326083,0.0018368390111448173
75,0.0,0.0014889670660577984,0.004493593587470574,0.0015125106209105685,0.001549143891833309
76,0.0,0.0014013249003444095,0.004206115557931768,0.0014182622324591524,0.0015081408589343798
77,0.0,0.0016813150676326365,0.004013931647145762,0.0017911492678203546,0.001662070942799906
78,0.0,0.0015217081173155317,0.0041381891319960595,0.0017975432061796278,0.001657625774541078
79,0.0,0.0017422763075653817,0.004184774801598763,0.0017331889855546963,0.0017271709309961618
80,0.0,0.0015126932704010597,0.004159215122884858,0.0015718001781821398,0.0015533322668159534
81,0.0,0.0012800804380385836,0.003924575446148209,0.0012573192578858316,0.0012806961840081971
82,0.0,0.0015117553316734708,0.00415973252736415,0.0017953389177656042,0.0018940564559917679
83,0.0,0.002022167530835466,0.0043306322886380285,0.0019892001866837206,0.0020417192735027495
84,0.0,0.001257210536775738,0.003799402419406278,0.0014399728491388375,0.001437221722832277
85,0.0,0.001411844814211284,0.004536398338326447,0.0019231812230396733,0.0015799780461885147
86,0.0,0.0015775906564553992,0.004269415844306902,0.00180745515182403,0.0016173242109511436
87,0.0,0.001468387700299639,0.004501606614943061,0.0015261287325649636,0.0016268116610050239
88,0.0,0.001505159239254726,0.0040385267026833305,0.001532159165362294,0.0015317756774059445
89,0.0,0.0012722698122732115,0.004791824601274012,0.0014098938428506642,0.0013634278404163122
90,0.0,0.001442390232311196,0.004224088955229976,0.0014711987194623373,0.0015636093128572185
91,0.0,0.0015327916621960518,0.0039813011218958845,0.0015957130027363221,0.0015891985324853828
92,0.0,0.001629502786202345,0.0038836228773858118,0.00196459787207765,0.0016870890851697822
93,0.0,0.0018270885598394332,0.003868301806081004,0.0018449835765272607,0.0017685154986855892
94,0.0,0.0016098434184442362,0.0043345991253939025,0.0016172460716790133,0.0016368733277672641
95,0.0,0.0015592183202461757,0.004098593089777203,0.0020152258888821123,0.0017749857583006456
96,0.0,0.0015631252263060289,0.004110368704740857,0.0017989350551987512,0.0015608206202254065
97,0.0,0.0016763357821910246,0.004489223321437666,0.0017327260872497389,0.001710238805280797
98,0.0,0.0013726184657913934,0.003993322510919003,0.0015077944696576821,0.001347344870205843
99,0.0,0.0014413431978742564,0.004389899968938278,0.0014159149403409203,0.0013862761773821078
